step,train_acc
1720,0.7734375
1725,0.7890625
1730,0.8203125
1735,0.8359375
1740,0.7890625
1745,0.765625
1750,0.8203125
1755,0.765625
1760,0.7578125
1765,0.8125
1770,0.796875
1775,0.8203125
1780,0.8046875
1785,0.796875
1790,0.828125
1795,0.8046875
1800,0.8359375
1805,0.7890625
1810,0.75
1815,0.8046875
1820,0.859375
1825,0.7578125
1830,0.78125
1835,0.8203125
1840,0.765625
1845,0.8359375
1850,0.7734375
1855,0.765625
1860,0.8046875
1865,0.75
1870,0.7734375
1875,0.7578125
1880,0.78125
1885,0.8203125
1890,0.78125
1895,0.828125
1900,0.796875
1905,0.8515625
1910,0.7890625
1915,0.8125
1920,0.7578125
1925,0.78125
1930,0.8515625
1935,0.8359375
1940,0.8046875
1945,0.828125
1950,0.78125
1955,0.7578125
1960,0.828125
1965,0.859375
1970,0.84375
1975,0.796875
1980,0.796875
1985,0.7734375
1990,0.7734375
1995,0.8125
2000,0.8046875
2005,0.8046875
2010,0.7890625
2015,0.828125
2020,0.8046875
2025,0.828125
2030,0.765625
2035,0.796875
2040,0.796875
2045,0.7421875
2050,0.75
2055,0.8359375
2060,0.828125
2065,0.7421875
2070,0.7890625
2075,0.765625
2080,0.796875
2085,0.828125
2090,0.8046875
2095,0.8203125
2100,0.7734375
2105,0.765625
2110,0.8203125
2115,0.8125
2120,0.828125
2125,0.8359375
2130,0.7734375
2135,0.8203125
2140,0.796875
2145,0.875
2150,0.765625
2155,0.7265625
2160,0.765625
2165,0.796875
2170,0.8359375
2175,0.796875
2180,0.7578125
2185,0.828125
2190,0.765625
2195,0.828125
2200,0.8125
2205,0.8203125
2210,0.7890625
2215,0.828125
2220,0.8359375
2225,0.796875
2230,0.7734375
2235,0.796875
2240,0.8828125
2245,0.8125
2250,0.8515625
2255,0.8203125
2260,0.7578125
2265,0.7890625
2270,0.7734375
2275,0.890625
2280,0.796875
2285,0.828125
2290,0.7734375
2295,0.7578125
2300,0.8359375
2305,0.8125
2310,0.7734375
2315,0.78125
2320,0.78125
2325,0.78125
2330,0.796875
2335,0.734375
2340,0.828125
2345,0.796875
