step,loss
1625,0.7771324
1630,0.81071156
1635,0.6674313
1640,0.7744137
1645,0.75772536
1650,0.7042769
1655,0.6305205
1660,0.6520655
1665,0.6701826
1670,0.8460989
1675,0.7739421
1680,0.703029
1685,0.6134752
1690,0.48652747
1695,0.6125134
1700,0.48626485
1705,0.6305231
1710,0.55784905
1715,0.6120018
1720,0.7564338
1725,0.6841121
1730,0.7215294
1735,0.6125879
1740,0.77460873
1745,0.6481781
1750,0.68399394
1755,0.7385204
1760,0.68414575
1765,0.6682342
1770,0.6838489
1775,0.6682032
1780,0.66590434
1785,0.683881
1790,0.6663867
1795,0.59406877
1800,0.61191976
1805,0.82827765
1810,0.8287821
1815,0.7200103
1820,0.5401803
1825,0.7738209
1830,0.8100728
1835,0.5759663
1840,0.8470601
1845,0.6481832
1850,0.8099431
1855,0.6874146
1860,0.64795303
1865,0.7740016
1870,0.8283342
1875,0.66590405
1880,0.6668554
1885,0.6659099
1890,0.77443814
1895,0.5944214
1900,0.7217949
1905,0.5081107
1910,0.6661025
1915,0.6118855
1920,0.936414
1925,0.7736947
1930,0.5412787
1935,0.6302073
1940,0.74001515
1945,0.630013
1950,0.73888403
1955,0.6843381
1960,0.63412774
1965,0.61306834
1970,0.5040258
1975,0.5945444
1980,0.71988666
1985,0.68386865
1990,0.7018366
1995,0.68402797
2000,0.6123427
2005,0.75587
2010,0.7376733
2015,0.6845148
2020,0.72134113
2025,0.63005465
2030,0.7736685
2035,0.7380027
2040,0.6125977
2045,0.8288236
2050,0.8817798
2055,0.5941833
2060,0.72064143
2065,0.82797086
2070,0.7384545
2075,0.791683
2080,0.665907
2085,0.68580675
2090,0.6300144
2095,0.75608647
2100,0.75608695
2105,0.7736696
2110,0.6122632
2115,0.75563383
2120,0.61223626
2125,0.73777366
2130,0.66602075
2135,0.6836483
2140,0.64836144
2145,0.57586265
2150,0.6840433
2155,0.8997918
2160,0.7376614
2165,0.66583806
2170,0.6122264
2175,0.6841029
2180,0.6479846
2185,0.6660457
2190,0.7382053
2195,0.6836996
2200,0.702098
2205,0.7559482
2210,0.59389645
2215,0.61199254
2220,0.66572773
2225,0.6479148
2230,0.8455968
2235,0.63021976
2240,0.5940797
2245,0.7555816
2250,0.5399118
2255,0.6117848
2260,0.8097061
2265,0.6659214
2270,0.7737587
2275,0.39604872
2280,0.791687
2285,0.5944573
2290,0.6839067
2295,0.773739
2300,0.6297195
2305,0.7377727
2310,0.7915441
2315,0.701872
2320,0.7196967
2325,0.62976456
2330,0.73774964
2335,0.7922133
2340,0.6478805
2345,0.6842128
