step,loss
2735,0.38562447
2740,0.58039856
2745,0.5068681
2750,0.5231731
2755,0.41600698
2760,0.5123901
2765,0.45363474
2770,0.5020799
2775,0.35146755
2780,0.2856604
2785,0.3637033
2790,0.5264778
2795,0.488037
2800,0.5064796
2805,0.40824327
2810,0.6059357
2815,0.4018585
2820,0.25264177
2825,0.5652326
2830,0.5518151
2835,0.47681305
2840,0.435246
2845,0.48667806
2850,0.417693
2855,0.44475287
2860,0.52464145
2865,0.3865378
2870,0.5280088
2875,0.43964896
2880,0.42587486
2885,0.33274525
2890,0.39969838
2895,0.48176733
2900,0.6248361
2905,0.48878875
2910,0.5281848
2915,0.34975696
2920,0.5268328
2925,0.5704427
2930,0.49905825
2935,0.5774768
2940,0.35391158
2945,0.38139778
2950,0.6985816
2955,0.48722234
2960,0.5169797
2965,0.39364466
2970,0.44153488
2975,0.4715107
2980,0.4507178
2985,0.37025967
2990,0.47187862
2995,0.38858896
3000,0.36328986
3005,0.41968107
3010,0.45864746
3015,0.4627811
3020,0.49287063
3025,0.4703421
3030,0.3956834
3035,0.45138025
3040,0.39398935
3045,0.48991734
3050,0.36230892
3055,0.6709824
3060,0.5231694
3065,0.40193236
3070,0.42383888
3075,0.56411386
3080,0.42769682
3085,0.52613866
3090,0.45771635
3095,0.34480736
3100,0.42515188
3105,0.45689583
3110,0.42213076
3115,0.49576458
3120,0.46570244
3125,0.51384294
3130,0.43574753
3135,0.29763582
3140,0.48089063
3145,0.45166066
3150,0.507926
3155,0.4518894
3160,0.43916917
3165,0.52014375
3170,0.30876672
3175,0.5055747
3180,0.4406204
3185,0.39921927
3190,0.32543433
3195,0.46489704
3200,0.43495914
3205,0.70539606
3210,0.54047453
3215,0.36974713
3220,0.43915248
3225,0.40516454
3230,0.5176332
3235,0.40925163
3240,0.330227
3245,0.52647406
3250,0.4295105
3255,0.50054103
3260,0.44272476
3265,0.6296871
3270,0.4694478
3275,0.56853116
3280,0.5880174
3285,0.336159
3290,0.55233395
3295,0.45570242
3300,0.46223506
3305,0.4763356
3310,0.34385264
3315,0.5082653
3320,0.352776
3325,0.42039037
3330,0.4626416
3335,0.42488497
3340,0.3795
3345,0.551376
3350,0.4679468
3355,0.51332533
3360,0.30913967
3365,0.57512635
3370,0.5141301
3375,0.44833001
3380,0.66037565
3385,0.62604177
3390,0.38955212
3395,0.44188848
3400,0.44368875
3405,0.5180949
3410,0.6025048
3415,0.64006984
3420,0.5894702
3425,0.34088978
3430,0.48083967
3435,0.53638685
3440,0.4659895
3445,0.33629403
3450,0.42171457
3455,0.4206863
3460,0.40828916
3465,0.45895755
3470,0.41048414
3475,0.49651012
3480,0.44309387
3485,0.37491044
3490,0.44666922
3495,0.49437612
3500,0.3992161
3505,0.3738259
3510,0.46869847
3515,0.30918968
3520,0.4374868
3525,0.51360714
3530,0.6697577
3535,0.54498833
3540,0.5327513
3545,0.4564053
3550,0.54377735
3555,0.40252882
3560,0.40432882
3565,0.47903386
3570,0.4889055
3575,0.51330334
3580,0.5288973
3585,0.34255236
3590,0.45427823
3595,0.50456256
3600,0.4382972
3605,0.44037336
3610,0.41576117
3615,0.45210463
3620,0.53839445
3625,0.47068462
3630,0.48890692
3635,0.40789905
3640,0.35294226
3645,0.5006512
3650,0.35527432
3655,0.56793517
3660,0.32879668
3665,0.49278873
3670,0.4178419
3675,0.48714736
3680,0.47161645
3685,0.5560197
3690,0.56310666
3695,0.44375622
3700,0.47855654
3705,0.47205353
3710,0.35132378
3715,0.43436337
3720,0.352527
3725,0.6192171
3730,0.56826776
3735,0.48977065
3740,0.36923227
3745,0.4546482
3750,0.4113195
3755,0.40684962
3760,0.37160826
3765,0.44133
3770,0.43751806
3775,0.52828634
3780,0.40866822
3785,0.49160528
3790,0.6485147
3795,0.50464785
3800,0.50031006
3805,0.3983257
3810,0.54343075
3815,0.29139236
3820,0.5886839
3825,0.31229386
3830,0.45001668
3835,0.39736933
3840,0.434673
3845,0.5145003
3850,0.45338172
3855,0.5146564
3860,0.4170841
3865,0.33174157
3870,0.381574
3875,0.5368072
3880,0.45982015
3885,0.34727347
3890,0.32785597
3895,0.53245735
3900,0.3552237
3905,0.49056658
3910,0.53125155
3915,0.5609348
3920,0.50635636
3925,0.49235672
3930,0.5375983
3935,0.38629824
3940,0.5197118
3945,0.29180676
3950,0.3842395
3955,0.3103805
3960,0.42190614
3965,0.5376104
3970,0.5019818
3975,0.57217586
3980,0.6097282
3985,0.52428895
3990,0.42436868
3995,0.25130808
4000,0.45443234
4005,0.4325499
4010,0.46253237
4015,0.65919626
4020,0.41624606
4025,0.489574
4030,0.39709228
4035,0.2912384
4040,0.40064606
4045,0.41372812
4050,0.61632335
4055,0.49872628
4060,0.5203595
4065,0.4342227
4070,0.49560255
4075,0.45661563
4080,0.5007066
4085,0.48523295
4090,0.47933847
4095,0.4932499
4100,0.45338
4105,0.42007723
4110,0.40052143
4115,0.40270966
4120,0.4293919
4125,0.4887764
4130,0.37122697
4135,0.48671323
4140,0.5810748
4145,0.47723463
4150,0.4968268
4155,0.4563146
4160,0.30003616
4165,0.507444
4170,0.45319566
4175,0.47383872
4180,0.4742249
4185,0.50280446
4190,0.48874882
4195,0.45401496
4200,0.4768104
4205,0.5603956
4210,0.3900655
4215,0.50501263
4220,0.50588554
4225,0.4810716
4230,0.42530137
4235,0.49187958
4240,0.5068722
4245,0.36692858
4250,0.60205865
4255,0.34502935
4260,0.48203227
4265,0.3999952
4270,0.46842718
4275,0.524629
4280,0.30495882
4285,0.43665367
4290,0.4392239
4295,0.32441312
4300,0.37979987
4305,0.36337638
4310,0.47125736
4315,0.4800244
4320,0.5169862
4325,0.5315695
4330,0.54293525
4335,0.55042344
4340,0.5792838
4345,0.6077479
4350,0.4413054
4355,0.68135226
4360,0.39123175
4365,0.57939357
4370,0.38088393
4375,0.5067413
4380,0.40093327
4385,0.46364605
4390,0.4814102
4395,0.32903433
4400,0.35054874
4405,0.37263048
4410,0.41453078
4415,0.5812173
4420,0.38289663
4425,0.5527424
4430,0.5627456
4435,0.49786747
4440,0.6673738
4445,0.51516247
4450,0.5102943
4455,0.4044449
4460,0.5062213
4465,0.48858762
4470,0.6003661
4475,0.4887715
4480,0.5696182
4485,0.52485037
4490,0.41625452
4495,0.44360265
4500,0.5062128
4505,0.40556118
4510,0.4532346
4515,0.50456595
4520,0.5558642
4525,0.46010175
4530,0.34992462
4535,0.48998237
4540,0.25638694
4545,0.39742428
4550,0.399247
4555,0.67701495
4560,0.36339703
4565,0.43380103
4570,0.47873357
4575,0.4703534
4580,0.5281068
4585,0.5580033
4590,0.5257205
4595,0.5836298
4600,0.5091394
4605,0.4610215
4610,0.37872657
4615,0.46141165
4620,0.537156
4625,0.46943593
4630,0.36033458
4635,0.31096348
4640,0.47248697
4645,0.63951266
4650,0.4864094
4655,0.48947942
4660,0.31588697
4665,0.29205137
4670,0.4593395
4675,0.5055555
4680,0.39834535
4685,0.60508245
4690,0.47256228
4695,0.46979576
4700,0.63269526
4705,0.5045102
4710,0.5492619
4715,0.43491215
4720,0.36040604
4725,0.2742324
4730,0.4900135
4735,0.5242135
4740,0.470428
4745,0.5069161
4750,0.5242432
4755,0.46251166
4760,0.44034883
4765,0.2917025
4770,0.47240248
4775,0.30380487
4780,0.48422435
4785,0.3768798
4790,0.50614566
4795,0.33678508
4800,0.53253067
4805,0.548898
4810,0.47133392
4815,0.68513715
4820,0.41392136
4825,0.5322132
4830,0.5333657
4835,0.3087195
4840,0.55957484
4845,0.3979052
4850,0.45649624
4855,0.43669835
4860,0.44713864
4865,0.49235362
4870,0.51814914
4875,0.53040075
4880,0.43810648
4885,0.47697845
4890,0.50549906
4895,0.48670936
4900,0.45329583
4905,0.5587505
4910,0.45713583
4915,0.5050869
4920,0.52589875
4925,0.5902481
4930,0.41224697
4935,0.5573071
4940,0.46845692
4945,0.34374022
4950,0.43472493
4955,0.45439407
4960,0.6310915
4965,0.43422434
4970,0.332996
4975,0.3473119
4980,0.3588147
4985,0.43421233
4990,0.47975552
4995,0.39653295
5000,0.47214508
5005,0.47115344
5010,0.38405415
5015,0.5003535
5020,0.34307867
5025,0.5339747
5030,0.2733682
5035,0.3902719
5040,0.66784084
5045,0.6591919
5050,0.5853406
5055,0.47482312
5060,0.48932552
5065,0.48926634
5070,0.40214923
5075,0.5524946
5080,0.5092267
5085,0.45924404
5090,0.49277043
5095,0.5442314
5100,0.4575923
5105,0.5289179
5110,0.4749647
5115,0.46311706
5120,0.4912026
5125,0.45626146
5130,0.5284946
5135,0.43410188
5140,0.33798096
5145,0.5289146
5150,0.36172035
5155,0.32576665
5160,0.54116297
5165,0.5770186
5170,0.47576517
5175,0.59482914
5180,0.4254998
5185,0.38250265
5190,0.58141774
5195,0.46227565
5200,0.6331988
5205,0.55903435
5210,0.62370735
5215,0.55022913
5220,0.46542016
5225,0.4324044
5230,0.49125928
5235,0.40022898
5240,0.41489628
5245,0.36318046
5250,0.5260887
5255,0.52166116
5260,0.46211308
5265,0.47162902
5270,0.49521345
5275,0.38318393
5280,0.5903076
5285,0.43607515
5290,0.38376778
5295,0.51010287
5300,0.47963935
5305,0.45823118
5310,0.45674282
5315,0.49496794
5320,0.47684774
5325,0.52244484
5330,0.4377963
5335,0.41544375
5340,0.47205094
5345,0.5248804
5350,0.52932
5355,0.48731935
5360,0.4588787
5365,0.43682653
5370,0.52853084
5375,0.36137486
5380,0.47386825
5385,0.4578956
5390,0.3214834
5395,0.59690547
5400,0.44248205
5405,0.4568554
5410,0.4362619
5415,0.4644327
5420,0.5909358
5425,0.4522969
5430,0.5408945
5435,0.48797727
5440,0.49189207
5445,0.4816849
5450,0.46769175
5455,0.47340658
5460,0.40305212
5465,0.38035685
5470,0.25596067
5475,0.6139537
5480,0.52750784
5485,0.4927882
5490,0.5240324
5495,0.3625253
5500,0.31044284
5505,0.34379333
5510,0.6314796
5515,0.54615325
5520,0.5073036
5525,0.43864816
5530,0.5969959
5535,0.31099808
5540,0.52409685
5545,0.452731
5550,0.41450223
5555,0.4860314
5560,0.6505803
5565,0.4496594
5570,0.6202127
5575,0.68439555
5580,0.5033487
5585,0.57949096
5590,0.34337157
5595,0.34367782
5600,0.47870174
5605,0.38536465
5610,0.46828133
5615,0.5606734
5620,0.5056129
5625,0.49628168
5630,0.48639917
5635,0.43288255
5640,0.4617497
5645,0.4572709
5650,0.48077518
5655,0.55237037
5660,0.4329139
5665,0.4891847
5670,0.39699486
5675,0.47716996
5680,0.42292154
5685,0.6876004
5690,0.47252634
5695,0.51422274
5700,0.55824727
5705,0.4328447
5710,0.4459798
5715,0.5429503
5720,0.48765245
5725,0.3999433
5730,0.38110033
5735,0.50731814
5740,0.54392207
5745,0.5392024
5750,0.4506111
5755,0.45350617
5760,0.63670003
5765,0.39052415
5770,0.34370533
5775,0.4331783
5780,0.4174236
5785,0.6021168
5790,0.3711546
5795,0.44988587
5800,0.52398
5805,0.4681979
5810,0.44583434
5815,0.4775072
5820,0.57788104
5825,0.45422837
5830,0.4107521
5835,0.45165002
5840,0.5412991
5845,0.41967708
5850,0.50716674
5855,0.49532568
5860,0.4207606
5865,0.4152871
5870,0.50771534
5875,0.4174973
5880,0.43609113
5885,0.5067213
5890,0.59706366
5895,0.4110047
5900,0.415563
5905,0.4230113
5910,0.55906606
5915,0.54111683
5920,0.40376866
5925,0.53171885
5930,0.3822114
5935,0.5529187
5940,0.522601
5945,0.38215983
5950,0.3106361
5955,0.47111976
5960,0.5341141
5965,0.60053945
5970,0.3808363
5975,0.5599308
5980,0.4191882
5985,0.3836604
5990,0.4338296
5995,0.45210356
6000,0.5281249
6005,0.4992728
6010,0.47303912
6015,0.4357432
6020,0.36853278
6025,0.44523048
6030,0.77531314
6035,0.4713256
6040,0.5585525
6045,0.45806134
6050,0.587678
6055,0.3429206
6060,0.5254509
6065,0.5611048
6070,0.4941941
6075,0.34274337
6080,0.4203698
6085,0.49388495
6090,0.43233183
6095,0.54664665
6100,0.493724
6105,0.50966233
6110,0.48958257
6115,0.4100573
6120,0.5582209
6125,0.53231096
6130,0.4352665
6135,0.50433326
6140,0.45459253
6145,0.5246865
6150,0.3293745
6155,0.47251213
6160,0.41492772
6165,0.4166444
6170,0.4549282
6175,0.4715472
6180,0.30781594
6185,0.45358393
6190,0.36652648
6195,0.5419839
6200,0.30671448
6205,0.54201436
6210,0.32566777
6215,0.2789244
6220,0.64873916
6225,0.45190123
6230,0.46014902
6235,0.48306862
6240,0.44273308
6245,0.4300819
6250,0.4499197
6255,0.5038315
6260,0.43222168
6265,0.45117545
6270,0.5041602
6275,0.50498337
6280,0.41470963
6285,0.5768765
6290,0.36320174
6295,0.68704295
6300,0.522697
6305,0.49279588
6310,0.29111093
6315,0.38810807
6320,0.4424744
6325,0.49903432
6330,0.52559733
6335,0.46157396
6340,0.5583107
6345,0.5163307
6350,0.39425623
6355,0.29062104
6360,0.46908703
6365,0.5017326
6370,0.46241313
6375,0.58525604
6380,0.5422812
6385,0.46878645
6390,0.38000035
6395,0.4916064
6400,0.48701343
6405,0.48818517
6410,0.37937298
6415,0.41425198
6420,0.56008106
6425,0.39771086
6430,0.4662006
6435,0.46858528
6440,0.3875047
6445,0.61437875
6450,0.3510707
6455,0.43207258
6460,0.4182734
6465,0.3291669
6470,0.5940094
6475,0.39581352
6480,0.3072241
6485,0.68983686
6490,0.4342432
6495,0.36550418
6500,0.43399885
6505,0.5042381
6510,0.583114
6515,0.49100813
6520,0.57782733
6525,0.44984308
6530,0.46845472
6535,0.4540127
6540,0.5230005
6545,0.52745414
6550,0.5706158
6555,0.4710825
6560,0.54111606
6565,0.3267179
6570,0.55801606
6575,0.5049006
6580,0.48612157
6585,0.6012086
6590,0.37945232
6595,0.52345
6600,0.48918247
6605,0.46893257
6610,0.4695899
6615,0.28803134
6620,0.5097974
6625,0.4550979
6630,0.39857098
6635,0.56227577
6640,0.48653132
6645,0.5060381
6650,0.5781635
6655,0.33941844
6660,0.38001555
6665,0.3742966
6670,0.614506
6675,0.43703306
6680,0.4718536
6685,0.5582833
6690,0.47677535
6695,0.450364
6700,0.45455593
6705,0.3783545
6710,0.41442576
6715,0.48603117
6720,0.54325205
6725,0.4178918
6730,0.41477874
6735,0.361233
6740,0.62358177
6745,0.5102883
6750,0.4882109
6755,0.32412487
6760,0.55926365
6765,0.6236648
6770,0.7389307
6775,0.39651504
6780,0.4958483
6785,0.49270123
6790,0.5760848
6795,0.37856752
6800,0.5625747
6805,0.49117684
6810,0.52386165
6815,0.3430881
6820,0.46792817
6825,0.45050448
6830,0.3488867
6835,0.48895875
6840,0.5344988
6845,0.52304345
6850,0.55778414
6855,0.5006273
6860,0.4686727
6865,0.34300306
6870,0.48612788
6875,0.5071763
6880,0.3149758
6885,0.648456
6890,0.4606482
6895,0.5025103
6900,0.3677741
6905,0.27101323
6910,0.3137484
6915,0.32733035
6920,0.52171534
6925,0.5790994
6930,0.45838094
6935,0.5592667
6940,0.43756962
6945,0.3793423
6950,0.4443644
6955,0.3637258
6960,0.6137851
6965,0.764266
6970,0.4329983
6975,0.45047516
6980,0.48717758
6985,0.3791117
6990,0.48633254
6995,0.45176697
7000,0.271039
7005,0.58643794
7010,0.41838583
7015,0.37967324
7020,0.35275075
7025,0.4546304
7030,0.48870513
7035,0.4318752
7040,0.39782852
7045,0.5223381
7050,0.4201126
7055,0.57705516
7060,0.52290434
7065,0.43273538
7070,0.38833186
7075,0.46952122
7080,0.48694682
7085,0.39671475
7090,0.4058101
7095,0.47555417
7100,0.47007656
7105,0.54141337
7110,0.45125276
7115,0.35993302
7120,0.63501066
7125,0.4161914
7130,0.33799124
7135,0.5666841
7140,0.50401646
7145,0.4497732
7150,0.6121564
7155,0.37211168
7160,0.404199
7165,0.43304524
7170,0.53279525
7175,0.34195533
7180,0.5436946
7185,0.36105937
7190,0.5364772
7195,0.66796774
7200,0.6309769
7205,0.5256703
7210,0.4482905
7215,0.4412119
7220,0.41593042
7225,0.5250623
7230,0.4863271
7235,0.43544993
7240,0.31132033
7245,0.4143535
7250,0.43765545
7255,0.49090213
7260,0.41658515
7265,0.41500577
7270,0.48134652
7275,0.4324295
7280,0.37386698
7285,0.43522298
7290,0.5221001
7295,0.45245197
7300,0.5189544
7305,0.4029687
7310,0.35431486
7315,0.40326095
7320,0.50397724
7325,0.42909813
7330,0.4858373
7335,0.54091036
7340,0.48683894
7345,0.6372013
7350,0.45212328
7355,0.36225012
7360,0.4142779
7365,0.46825373
7370,0.48093024
7375,0.63040614
7380,0.43324554
7385,0.4682246
7390,0.48612994
7395,0.5651964
7400,0.38158396
7405,0.36183655
7410,0.5045108
7415,0.53723204
7420,0.5165962
7425,0.45133677
7430,0.3639987
7435,0.28962967
7440,0.3774225
7445,0.46834183
7450,0.5049458
7455,0.33155236
7460,0.365927
7465,0.58454823
7470,0.41412008
7475,0.5601164
7480,0.47001934
7485,0.4589405
7490,0.43210235
7495,0.4339013
7500,0.41574746
7505,0.39793664
7510,0.5117166
7515,0.5397464
7520,0.50412834
7525,0.46988732
7530,0.43502873
7535,0.5583024
7540,0.5810767
7545,0.37926278
7550,0.47382814
7555,0.50411886
7560,0.41387546
7565,0.38994783
7570,0.5397761
7575,0.4499321
7580,0.28801474
7585,0.45052427
7590,0.5439863
7595,0.3420667
7600,0.34734172
7605,0.36057526
7610,0.4182247
7615,0.49179584
7620,0.35979837
7625,0.43410367
7630,0.277277
7635,0.47713444
7640,0.5142666
7645,0.4722636
7650,0.523307
7655,0.44096947
7660,0.52255905
7665,0.4614837
7670,0.34576118
7675,0.47523236
7680,0.5578421
7685,0.5236712
7690,0.3830397
7695,0.36043125
7700,0.38040474
7705,0.5590666
7710,0.4720001
7715,0.4879377
7720,0.43325424
7725,0.6301745
7730,0.3431651
7735,0.43629968
7740,0.5044673
7745,0.5908714
7750,0.44049788
7755,0.48640978
7760,0.362054
7765,0.6090606
7770,0.46991554
7775,0.5858284
7780,0.4858021
7785,0.36271757
7790,0.60394907
7795,0.35746634
7800,0.4735653
7805,0.42172277
7810,0.540175
7815,0.5103569
7820,0.37875664
7825,0.4687822
7830,0.3983599
7835,0.54345804
7840,0.5770991
7845,0.46843302
7850,0.50399894
7855,0.3797906
7860,0.57915056
7865,0.36011612
7870,0.5113074
7875,0.3788072
7880,0.41692019
7885,0.5958437
7890,0.3240912
7895,0.49824446
7900,0.59815884
7905,0.4090355
7910,0.50262386
7915,0.4507016
7920,0.55381805
7925,0.54008085
