step,train_acc
1840,0.828125
1845,0.8203125
1850,0.78125
1855,0.8515625
1860,0.7890625
1865,0.78125
1870,0.796875
1875,0.84375
1880,0.8359375
1885,0.7734375
1890,0.7265625
1895,0.765625
1900,0.8359375
1905,0.8515625
1910,0.8125
1915,0.7578125
1920,0.703125
1925,0.78125
1930,0.796875
1935,0.796875
1940,0.8203125
1945,0.7421875
1950,0.828125
1955,0.765625
1960,0.78125
1965,0.828125
1970,0.7421875
1975,0.84375
1980,0.78125
1985,0.859375
1990,0.8203125
1995,0.8046875
2000,0.7734375
2005,0.765625
2010,0.7890625
2015,0.8359375
2020,0.796875
2025,0.84375
2030,0.90625
2035,0.8984375
2040,0.8515625
2045,0.875
2050,0.890625
2055,0.8671875
2060,0.859375
2065,0.8671875
2070,0.890625
2075,0.8984375
2080,0.8828125
2085,0.8828125
2090,0.859375
2095,0.8984375
2100,0.8359375
2105,0.8671875
2110,0.9140625
2115,0.90625
2120,0.9375
2125,0.8984375
2130,0.90625
2135,0.8984375
2140,0.890625
2145,0.8984375
2150,0.9140625
2155,0.8828125
2160,0.8515625
2165,0.859375
2170,0.90625
2175,0.890625
2180,0.921875
2185,0.8671875
2190,0.90625
2195,0.8984375
2200,0.875
2205,0.828125
2210,0.90625
2215,0.8828125
2220,0.890625
2225,0.890625
2230,0.8828125
2235,0.890625
2240,0.921875
2245,0.9140625
2250,0.90625
2255,0.875
2260,0.8828125
2265,0.921875
2270,0.921875
2275,0.9140625
2280,0.90625
2285,0.8671875
2290,0.890625
2295,0.9140625
2300,0.859375
2305,0.875
2310,0.8828125
2315,0.890625
2320,0.8828125
2325,0.8828125
2330,0.9140625
2335,0.9453125
2340,0.859375
2345,0.8984375
2350,0.9296875
2355,0.9140625
2360,0.84375
2365,0.875
2370,0.8984375
2375,0.8984375
2380,0.875
2385,0.9296875
2390,0.9296875
2395,0.9140625
2400,0.8359375
2405,0.875
2410,0.8984375
2415,0.8984375
2420,0.9375
2425,0.890625
2430,0.8984375
2435,0.859375
2440,0.875
2445,0.8515625
2450,0.890625
2455,0.875
2460,0.8515625
2465,0.890625
2470,0.890625
2475,0.8984375
2480,0.9296875
2485,0.84375
2490,0.8984375
2495,0.875
2500,0.8671875
2505,0.859375
2510,0.890625
2515,0.8984375
2520,0.859375
2525,0.8984375
2530,0.890625
2535,0.875
2540,0.859375
2545,0.8359375
2550,0.9296875
2555,0.90625
2560,0.90625
2565,0.84375
2570,0.875
2575,0.8671875
2580,0.84375
2585,0.890625
2590,0.890625
2595,0.8828125
2600,0.8828125
2605,0.90625
2610,0.8984375
2615,0.8984375
2620,0.890625
2625,0.8984375
2630,0.921875
2635,0.8359375
2640,0.8828125
2645,0.8984375
2650,0.9140625
2655,0.921875
2660,0.84375
2665,0.8984375
2670,0.8359375
2675,0.90625
2680,0.90625
2685,0.9296875
2690,0.921875
2695,0.8828125
2700,0.9140625
2705,0.9140625
2710,0.921875
2715,0.890625
2720,0.890625
2725,0.890625
2730,0.8984375
2735,0.9296875
2740,0.8828125
2745,0.90625
2750,0.8828125
2755,0.9140625
2760,0.8828125
2765,0.90625
2770,0.890625
2775,0.890625
2780,0.921875
2785,0.8984375
2790,0.875
2795,0.921875
2800,0.890625
2805,0.875
2810,0.8515625
2815,0.8828125
2820,0.953125
2825,0.859375
2830,0.875
2835,0.875
2840,0.90625
2845,0.8828125
2850,0.921875
2855,0.8828125
2860,0.8984375
2865,0.8984375
2870,0.859375
2875,0.8671875
2880,0.875
2885,0.890625
2890,0.875
2895,0.90625
2900,0.8359375
2905,0.8984375
2910,0.890625
2915,0.921875
2920,0.875
2925,0.8828125
2930,0.890625
2935,0.8515625
2940,0.8984375
2945,0.9296875
2950,0.859375
2955,0.890625
2960,0.875
2965,0.890625
2970,0.875
2975,0.890625
2980,0.90625
2985,0.90625
2990,0.9140625
2995,0.921875
3000,0.90625
3005,0.90625
3010,0.8984375
3015,0.9140625
3020,0.921875
3025,0.90625
3030,0.90625
3035,0.8984375
3040,0.9453125
3045,0.890625
3050,0.9296875
3055,0.8359375
3060,0.84375
3065,0.890625
3070,0.90625
3075,0.8828125
3080,0.90625
3085,0.8984375
3090,0.875
3095,0.9375
3100,0.8984375
3105,0.8984375
3110,0.9375
3115,0.8671875
3120,0.8984375
3125,0.8828125
3130,0.9296875
3135,0.9453125
3140,0.90625
3145,0.890625
3150,0.890625
3155,0.921875
3160,0.8984375
3165,0.875
3170,0.90625
3175,0.8984375
3180,0.90625
3185,0.9140625
3190,0.9453125
3195,0.8671875
3200,0.8671875
3205,0.8046875
3210,0.84375
3215,0.890625
3220,0.90625
3225,0.90625
3230,0.8671875
3235,0.9140625
3240,0.921875
3245,0.890625
3250,0.90625
3255,0.8515625
3260,0.9140625
3265,0.8671875
3270,0.8984375
3275,0.859375
3280,0.875
3285,0.9140625
3290,0.8671875
3295,0.890625
3300,0.875
3305,0.875
3310,0.9453125
3315,0.8671875
3320,0.9453125
3325,0.9296875
3330,0.90625
3335,0.9140625
3340,0.9296875
3345,0.890625
3350,0.90625
3355,0.8984375
3360,0.9375
3365,0.890625
3370,0.875
3375,0.921875
3380,0.8984375
3385,0.875
3390,0.8984375
3395,0.8984375
3400,0.90625
3405,0.890625
3410,0.8671875
3415,0.8359375
3420,0.859375
3425,0.9375
3430,0.890625
3435,0.859375
3440,0.890625
3445,0.8984375
3450,0.9140625
3455,0.9296875
3460,0.890625
3465,0.875
3470,0.8984375
3475,0.9296875
3480,0.8984375
3485,0.9140625
3490,0.8984375
3495,0.8984375
3500,0.9296875
3505,0.90625
3510,0.8828125
3515,0.9453125
3520,0.890625
3525,0.890625
3530,0.8359375
3535,0.84375
3540,0.875
3545,0.8984375
3550,0.8671875
3555,0.90625
3560,0.921875
3565,0.8671875
3570,0.921875
3575,0.8515625
3580,0.8671875
3585,0.921875
3590,0.890625
3595,0.8828125
3600,0.921875
3605,0.8984375
3610,0.890625
3615,0.9140625
3620,0.8671875
3625,0.90625
3630,0.890625
3635,0.9375
3640,0.921875
3645,0.8984375
3650,0.9375
3655,0.8828125
3660,0.921875
3665,0.8828125
3670,0.9296875
3675,0.90625
3680,0.90625
3685,0.890625
3690,0.8515625
3695,0.90625
3700,0.8984375
3705,0.8671875
3710,0.921875
3715,0.921875
3720,0.890625
3725,0.90625
3730,0.859375
3735,0.8671875
3740,0.90625
3745,0.90625
3750,0.9140625
3755,0.921875
3760,0.9296875
3765,0.890625
3770,0.9140625
3775,0.859375
3780,0.9453125
3785,0.8984375
3790,0.8515625
3795,0.8828125
3800,0.859375
3805,0.8828125
3810,0.859375
3815,0.9375
3820,0.8984375
3825,0.9453125
3830,0.890625
3835,0.921875
3840,0.9140625
3845,0.8828125
3850,0.8828125
3855,0.8828125
3860,0.890625
3865,0.9453125
3870,0.890625
3875,0.890625
3880,0.875
3885,0.9609375
3890,0.921875
3895,0.8671875
3900,0.90625
3905,0.890625
3910,0.890625
3915,0.875
3920,0.90625
3925,0.9140625
3930,0.859375
3935,0.9140625
3940,0.859375
3945,0.9453125
3950,0.859375
3955,0.9375
3960,0.9375
3965,0.8828125
3970,0.859375
3975,0.8671875
3980,0.84375
3985,0.890625
3990,0.8984375
3995,0.984375
4000,0.90625
4005,0.90625
4010,0.8671875
4015,0.828125
4020,0.8828125
4025,0.8671875
4030,0.9375
4035,0.9453125
4040,0.890625
4045,0.921875
4050,0.84375
4055,0.875
4060,0.8359375
4065,0.8984375
4070,0.90625
4075,0.890625
4080,0.890625
4085,0.8984375
4090,0.8984375
4095,0.890625
4100,0.9140625
4105,0.9375
4110,0.921875
4115,0.9296875
4120,0.8984375
4125,0.8359375
4130,0.875
4135,0.875
4140,0.875
4145,0.8984375
4150,0.8828125
4155,0.875
4160,0.90625
4165,0.9140625
4170,0.9140625
4175,0.921875
4180,0.8828125
4185,0.8828125
4190,0.8984375
4195,0.8828125
4200,0.875
4205,0.8671875
4210,0.9140625
4215,0.8984375
4220,0.8515625
4225,0.921875
4230,0.90625
4235,0.8828125
4240,0.8671875
4245,0.9140625
4250,0.8203125
4255,0.9375
4260,0.8828125
4265,0.90625
4270,0.875
4275,0.8671875
4280,0.9296875
4285,0.890625
4290,0.9375
4295,0.9375
4300,0.890625
4305,0.953125
4310,0.8671875
4315,0.890625
4320,0.875
4325,0.921875
4330,0.890625
4335,0.84375
4340,0.875
4345,0.8515625
4350,0.9140625
4355,0.8828125
4360,0.9140625
4365,0.8671875
4370,0.921875
4375,0.8671875
4380,0.9140625
4385,0.8671875
4390,0.8828125
4395,0.921875
4400,0.9609375
4405,0.9140625
4410,0.9453125
4415,0.8828125
4420,0.9296875
4425,0.8828125
4430,0.8984375
4435,0.890625
4440,0.875
4445,0.8671875
4450,0.890625
4455,0.8984375
4460,0.9375
4465,0.8984375
4470,0.8359375
4475,0.90625
4480,0.90625
4485,0.859375
4490,0.8828125
4495,0.90625
4500,0.84375
4505,0.9296875
4510,0.90625
4515,0.8515625
4520,0.921875
4525,0.8828125
4530,0.90625
4535,0.921875
4540,0.9296875
4545,0.8984375
4550,0.90625
4555,0.8203125
4560,0.921875
4565,0.9140625
4570,0.8984375
4575,0.90625
4580,0.8671875
4585,0.859375
4590,0.875
4595,0.875
4600,0.8515625
4605,0.8359375
4610,0.921875
4615,0.8984375
4620,0.84375
4625,0.8984375
4630,0.9140625
4635,0.9375
4640,0.921875
4645,0.8515625
4650,0.9140625
4655,0.8984375
4660,0.9453125
4665,0.9375
4670,0.890625
4675,0.90625
4680,0.9296875
4685,0.875
4690,0.8671875
4695,0.8671875
4700,0.875
4705,0.8828125
4710,0.8828125
4715,0.890625
4720,0.9296875
4725,0.9296875
4730,0.8984375
4735,0.875
4740,0.8984375
4745,0.9375
4750,0.8671875
4755,0.90625
4760,0.921875
4765,0.9140625
4770,0.9140625
4775,0.9375
4780,0.890625
4785,0.9296875
4790,0.859375
4795,0.9140625
4800,0.8828125
4805,0.890625
4810,0.890625
4815,0.8359375
4820,0.890625
4825,0.8671875
4830,0.90625
4835,0.9296875
4840,0.8515625
4845,0.8984375
4850,0.8828125
4855,0.9140625
4860,0.890625
4865,0.890625
4870,0.90625
4875,0.8671875
4880,0.890625
4885,0.890625
4890,0.90625
4895,0.890625
4900,0.890625
4905,0.8984375
4910,0.890625
4915,0.8671875
4920,0.859375
4925,0.8671875
4930,0.9140625
4935,0.875
4940,0.8671875
4945,0.921875
4950,0.8671875
4955,0.9140625
4960,0.8828125
4965,0.8984375
4970,0.9453125
4975,0.90625
4980,0.8828125
4985,0.859375
4990,0.9140625
4995,0.9296875
5000,0.8671875
5005,0.921875
5010,0.90625
5015,0.8671875
5020,0.9296875
5025,0.84375
5030,0.9296875
5035,0.8984375
5040,0.859375
5045,0.84375
5050,0.875
5055,0.875
5060,0.9140625
5065,0.8984375
5070,0.90625
5075,0.890625
5080,0.8828125
5085,0.9296875
5090,0.8984375
5095,0.890625
5100,0.921875
5105,0.8828125
5110,0.8828125
5115,0.9140625
5120,0.921875
5125,0.8984375
5130,0.8828125
5135,0.8984375
5140,0.9453125
5145,0.890625
5150,0.8984375
5155,0.9375
5160,0.875
5165,0.8671875
5170,0.9140625
5175,0.875
5180,0.8828125
5185,0.890625
5190,0.8828125
5195,0.875
5200,0.84375
5205,0.84375
5210,0.84375
5215,0.875
5220,0.9375
5225,0.890625
5230,0.875
5235,0.921875
5240,0.890625
5245,0.9453125
5250,0.890625
5255,0.8515625
5260,0.875
5265,0.8984375
5270,0.8359375
5275,0.9140625
5280,0.859375
5285,0.9140625
5290,0.90625
5295,0.90625
5300,0.921875
5305,0.9375
5310,0.921875
5315,0.875
5320,0.9140625
5325,0.890625
5330,0.9140625
5335,0.890625
5340,0.90625
5345,0.8671875
5350,0.8984375
5355,0.8984375
5360,0.8984375
5365,0.875
5370,0.859375
5375,0.921875
5380,0.8828125
5385,0.90625
5390,0.9296875
5395,0.9140625
5400,0.90625
5405,0.921875
5410,0.890625
5415,0.8828125
5420,0.859375
5425,0.859375
5430,0.9140625
5435,0.890625
5440,0.875
5445,0.9140625
5450,0.8984375
5455,0.890625
5460,0.890625
5465,0.9296875
5470,0.953125
5475,0.890625
5480,0.8828125
5485,0.9375
5490,0.8984375
5495,0.921875
5500,0.9296875
5505,0.9375
5510,0.8515625
5515,0.890625
5520,0.8515625
5525,0.90625
5530,0.8828125
5535,0.953125
5540,0.8984375
5545,0.90625
5550,0.9140625
5555,0.921875
5560,0.859375
5565,0.890625
5570,0.859375
5575,0.8671875
5580,0.90625
5585,0.8671875
5590,0.9296875
5595,0.9296875
5600,0.84375
5605,0.9140625
5610,0.875
5615,0.859375
5620,0.9140625
5625,0.921875
5630,0.890625
5635,0.8984375
5640,0.8828125
5645,0.890625
5650,0.8828125
5655,0.8828125
5660,0.9296875
5665,0.9140625
5670,0.8828125
5675,0.875
5680,0.890625
5685,0.859375
5690,0.9296875
5695,0.890625
5700,0.8515625
5705,0.9140625
5710,0.8828125
5715,0.859375
5720,0.9140625
5725,0.8828125
5730,0.921875
5735,0.875
5740,0.8984375
5745,0.90625
5750,0.8984375
5755,0.8984375
5760,0.8828125
5765,0.9140625
5770,0.9296875
5775,0.8984375
5780,0.9140625
5785,0.875
5790,0.90625
5795,0.90625
5800,0.890625
5805,0.90625
5810,0.890625
5815,0.8828125
5820,0.8984375
5825,0.9140625
5830,0.8515625
5835,0.9296875
5840,0.90625
5845,0.8828125
5850,0.8671875
5855,0.8828125
5860,0.8828125
5865,0.8828125
5870,0.890625
5875,0.875
5880,0.9140625
5885,0.890625
5890,0.890625
5895,0.9296875
5900,0.875
5905,0.90625
5910,0.8671875
5915,0.875
5920,0.8984375
5925,0.8828125
5930,0.90625
5935,0.8984375
5940,0.90625
5945,0.90625
5950,0.90625
5955,0.90625
5960,0.8828125
5965,0.84375
5970,0.921875
5975,0.8671875
5980,0.8984375
5985,0.921875
5990,0.9140625
5995,0.890625
6000,0.875
6005,0.8828125
6010,0.8828125
6015,0.875
6020,0.8984375
6025,0.8828125
6030,0.7734375
6035,0.890625
6040,0.875
6045,0.90625
6050,0.8515625
6055,0.9453125
6060,0.84375
6065,0.875
6070,0.890625
6075,0.9453125
6080,0.8984375
6085,0.8671875
6090,0.9375
6095,0.8671875
6100,0.875
6105,0.84375
6110,0.875
6115,0.9296875
6120,0.8828125
6125,0.875
6130,0.90625
6135,0.8671875
6140,0.8828125
6145,0.8984375
6150,0.921875
6155,0.8984375
6160,0.90625
6165,0.9296875
6170,0.890625
6175,0.8671875
6180,0.9296875
6185,0.9140625
6190,0.9453125
6195,0.90625
6200,0.953125
6205,0.890625
6210,0.921875
6215,0.9296875
6220,0.875
6225,0.890625
6230,0.9140625
6235,0.8984375
6240,0.8828125
6245,0.8984375
6250,0.9140625
6255,0.8515625
6260,0.90625
6265,0.8984375
6270,0.890625
6275,0.8984375
6280,0.90625
6285,0.890625
6290,0.9609375
6295,0.859375
6300,0.875
6305,0.890625
6310,0.921875
6315,0.921875
6320,0.890625
6325,0.890625
6330,0.8828125
6335,0.875
6340,0.875
6345,0.8359375
6350,0.890625
6355,0.9375
6360,0.8984375
6365,0.875
6370,0.90625
6375,0.84375
6380,0.8828125
6385,0.90625
6390,0.9140625
6395,0.8984375
6400,0.8984375
6405,0.90625
6410,0.9453125
6415,0.9296875
6420,0.8828125
6425,0.890625
6430,0.8671875
6435,0.8984375
6440,0.8828125
6445,0.828125
6450,0.953125
6455,0.9296875
6460,0.890625
6465,0.953125
6470,0.8359375
6475,0.9140625
6480,0.9609375
6485,0.8203125
6490,0.875
6495,0.953125
6500,0.9140625
6505,0.8671875
6510,0.8515625
6515,0.90625
6520,0.84375
6525,0.953125
6530,0.8828125
6535,0.8984375
6540,0.8828125
6545,0.9609375
6550,0.875
6555,0.859375
6560,0.8984375
6565,0.9453125
6570,0.828125
6575,0.8828125
6580,0.921875
6585,0.8828125
6590,0.890625
6595,0.8828125
6600,0.921875
6605,0.90625
6610,0.8828125
6615,0.9375
6620,0.8984375
6625,0.90625
6630,0.8828125
6635,0.8671875
6640,0.90625
6645,0.8828125
6650,0.875
6655,0.8984375
6660,0.8984375
6665,0.9296875
6670,0.8671875
6675,0.8828125
6680,0.8828125
6685,0.890625
6690,0.875
6695,0.90625
6700,0.921875
6705,0.921875
6710,0.953125
6715,0.90625
6720,0.8828125
6725,0.9140625
6730,0.9140625
6735,0.90625
6740,0.8828125
6745,0.875
6750,0.9140625
6755,0.953125
6760,0.8515625
6765,0.890625
6770,0.84375
6775,0.9296875
6780,0.8828125
6785,0.8984375
6790,0.8671875
6795,0.921875
6800,0.859375
6805,0.8984375
6810,0.8671875
6815,0.921875
6820,0.890625
6825,0.8984375
6830,0.953125
6835,0.921875
6840,0.8671875
6845,0.875
6850,0.8984375
6855,0.890625
6860,0.9296875
6865,0.953125
6870,0.90625
6875,0.9296875
6880,0.9296875
6885,0.84375
6890,0.875
6895,0.875
6900,0.9296875
6905,0.9609375
6910,0.9296875
6915,0.9296875
6920,0.8515625
6925,0.8671875
6930,0.8671875
6935,0.8359375
6940,0.9140625
6945,0.921875
6950,0.890625
6955,0.8984375
6960,0.8671875
6965,0.828125
6970,0.8984375
6975,0.8828125
6980,0.890625
6985,0.8828125
6990,0.8828125
6995,0.90625
7000,0.9453125
7005,0.8828125
7010,0.921875
7015,0.9140625
7020,0.921875
7025,0.875
7030,0.9140625
7035,0.921875
7040,0.921875
7045,0.8984375
7050,0.90625
7055,0.8515625
7060,0.875
7065,0.9375
7070,0.921875
7075,0.9140625
7080,0.9140625
7085,0.890625
7090,0.9140625
7095,0.890625
7100,0.9296875
7105,0.8515625
7110,0.8828125
7115,0.9453125
7120,0.8828125
7125,0.890625
7130,0.921875
7135,0.8671875
7140,0.921875
7145,0.921875
7150,0.859375
7155,0.90625
7160,0.9140625
7165,0.8359375
7170,0.859375
7175,0.921875
7180,0.8828125
7185,0.9140625
7190,0.859375
7195,0.8828125
7200,0.859375
7205,0.859375
7210,0.8828125
7215,0.9609375
7220,0.9296875
7225,0.84375
7230,0.90625
7235,0.890625
7240,0.953125
7245,0.90625
7250,0.90625
7255,0.875
7260,0.8984375
7265,0.921875
7270,0.90625
7275,0.90625
7280,0.90625
7285,0.890625
7290,0.921875
7295,0.890625
7300,0.8984375
7305,0.8828125
7310,0.9140625
7315,0.9296875
7320,0.8828125
7325,0.9296875
7330,0.90625
7335,0.890625
7340,0.8828125
7345,0.8671875
7350,0.8984375
7355,0.9296875
7360,0.9296875
7365,0.890625
7370,0.90625
7375,0.8828125
7380,0.8828125
7385,0.9140625
7390,0.921875
7395,0.90625
7400,0.921875
7405,0.9140625
7410,0.8828125
7415,0.8828125
7420,0.9140625
7425,0.90625
7430,0.9140625
7435,0.9140625
7440,0.8984375
7445,0.8984375
7450,0.890625
7455,0.8984375
7460,0.90625
7465,0.875
7470,0.9140625
7475,0.8359375
7480,0.8828125
7485,0.90625
7490,0.8828125
7495,0.8984375
7500,0.9375
7505,0.890625
7510,0.890625
7515,0.9140625
7520,0.890625
7525,0.90625
7530,0.9296875
7535,0.890625
7540,0.90625
7545,0.9375
7550,0.8828125
7555,0.8984375
7560,0.9375
7565,0.921875
7570,0.875
7575,0.890625
7580,0.9453125
7585,0.8671875
7590,0.8984375
7595,0.921875
7600,0.921875
7605,0.9375
7610,0.9140625
7615,0.8828125
7620,0.921875
7625,0.8984375
7630,0.953125
7635,0.921875
7640,0.9375
7645,0.921875
7650,0.84375
7655,0.8984375
7660,0.9140625
7665,0.8515625
7670,0.9296875
7675,0.890625
7680,0.875
7685,0.8984375
7690,0.90625
7695,0.8984375
7700,0.8828125
7705,0.8671875
7710,0.921875
7715,0.8671875
7720,0.890625
7725,0.8515625
7730,0.953125
7735,0.921875
7740,0.859375
7745,0.875
7750,0.890625
7755,0.8671875
7760,0.9140625
7765,0.8984375
7770,0.921875
7775,0.875
7780,0.90625
7785,0.921875
7790,0.859375
7795,0.953125
7800,0.90625
7805,0.9140625
7810,0.875
7815,0.84375
7820,0.8984375
7825,0.90625
7830,0.8984375
7835,0.875
7840,0.8515625
7845,0.890625
7850,0.8984375
7855,0.9140625
7860,0.8828125
7865,0.921875
7870,0.8515625
7875,0.9375
7880,0.921875
7885,0.8671875
7890,0.9375
7895,0.84375
7900,0.8984375
7905,0.9296875
7910,0.8828125
7915,0.9140625
7920,0.8671875
7925,0.875
7930,0.890625
7935,0.9140625
7940,0.8828125
7945,0.8984375
7950,0.8671875
7955,0.9140625
7960,0.890625
7965,0.8828125
7970,0.875
7975,0.8984375
7980,0.8828125
7985,0.8828125
7990,0.8984375
7995,0.9140625
8000,0.90625
8005,0.9453125
8010,0.90625
8015,0.8515625
8020,0.828125
8025,0.9296875
8030,0.8828125
8035,0.875
8040,0.9296875
8045,0.9140625
8050,0.9140625
8055,0.859375
8060,0.9375
8065,0.8984375
8070,0.9140625
8075,0.8359375
8080,0.890625
8085,0.890625
8090,0.8984375
8095,0.8984375
8100,0.8984375
8105,0.8828125
8110,0.8984375
8115,0.953125
8120,0.90625
8125,0.8828125
8130,0.890625
8135,0.859375
8140,0.9296875
8145,0.875
8150,0.9296875
8155,0.890625
8160,0.8828125
8165,0.9140625
8170,0.8828125
8175,0.8984375
8180,0.8671875
8185,0.890625
8190,0.90625
8195,0.8984375
8200,0.8671875
8205,0.8984375
8210,0.875
8215,0.9140625
8220,0.8828125
8225,0.875
8230,0.890625
8235,0.9375
8240,0.890625
8245,0.859375
8250,0.890625
8255,0.921875
8260,0.84375
8265,0.921875
8270,0.8828125
8275,0.9140625
8280,0.921875
8285,0.8671875
8290,0.921875
8295,0.921875
8300,0.875
8305,0.8984375
8310,0.9296875
8315,0.9140625
8320,0.859375
8325,0.8828125
8330,0.90625
8335,0.9296875
8340,0.8515625
8345,0.9140625
8350,0.90625
8355,0.9453125
8360,0.921875
8365,0.9140625
8370,0.875
8375,0.90625
8380,0.8671875
8385,0.8984375
8390,0.90625
8395,0.90625
8400,0.953125
8405,0.921875
8410,0.8671875
8415,0.890625
