step,loss
830,0.65700835
835,0.78530174
840,0.52431875
845,0.76934475
850,0.68009394
855,0.7879298
860,0.69315696
865,0.7983929
870,0.5880475
875,0.55441445
880,0.7271405
885,0.7481528
890,0.6914594
895,0.74883896
900,0.65556705
905,0.7978474
910,0.8257953
915,0.67393863
920,0.5661884
925,0.7212074
930,0.6167135
935,0.7070498
940,0.7441439
945,0.61853373
950,0.8040229
955,0.6084389
960,0.81400627
965,0.6924927
970,0.71179324
975,0.79682565
980,0.56744564
985,0.6113838
990,0.76996434
995,0.6882942
1000,0.6889534
1005,0.6928128
1010,0.78354204
1015,0.6370517
1020,0.72376615
1025,0.63612735
1030,0.56785446
1035,0.42459548
1040,0.8001616
1045,0.57892346
1050,0.8148126
1055,0.4799455
1060,0.69665587
1065,0.63228214
1070,0.5106498
1075,0.8733618
1080,0.8539686
1085,0.75937176
1090,0.8165784
1095,0.55982363
1100,0.6493197
1105,0.63300765
1110,0.73944956
1115,0.688553
1120,0.6277425
1125,0.64896387
1130,0.54489547
1135,0.7826165
1140,0.6166904
1145,0.6713636
1150,0.6710385
1155,0.6857276
1160,0.7995404
1165,0.6929245
1170,0.85212755
1175,0.7720942
1180,0.7310518
1185,0.8223641
1190,0.786772
1195,0.73189723
1200,0.68738866
1205,0.7769044
1210,0.6530434
1215,0.5450183
1220,0.94253844
1225,0.72198796
1230,0.7136375
1235,0.61430174
1240,0.7986611
1245,0.6852028
1250,0.7745222
1255,0.6758352
1260,0.59757954
1265,0.5941489
1270,0.6327067
1275,0.70157963
1280,0.7975334
1285,0.47050935
1290,0.76014364
1295,0.5226357
1300,0.8004442
1305,0.73164785
1310,0.81073415
1315,0.8124397
1320,0.59927547
1325,0.5956151
1330,0.695703
1335,0.5776266
1340,0.9556963
1345,0.8458353
1350,0.5289427
1355,0.59676707
1360,0.70591366
1365,0.7378292
1370,0.6307978
1375,0.7419609
1380,0.6397612
1385,0.70287585
1390,0.56537944
1395,0.76167417
1400,0.68663
1405,0.8495162
1410,0.70811856
1415,0.6498575
1420,0.77530384
1425,0.64954996
1430,0.7072927
1435,0.59417534
1440,0.6748722
1445,0.75864816
1450,0.6494445
1455,0.68484235
1460,0.73914903
1465,0.7387066
1470,0.5966669
1475,0.7561067
1480,0.66582763
1485,0.79359925
1490,0.67103004
1495,0.77404106
1500,0.8105736
1505,0.5616614
1510,0.6121212
1515,0.7026359
1520,0.63814414
1525,0.6669262
1530,0.7385024
1535,0.5232656
1540,0.7201979
1545,0.7756667
1550,0.59677935
1555,0.5944342
1560,0.72305536
1565,0.8114894
1570,0.64811635
1575,0.6504524
1580,0.7934054
1585,0.76040286
1590,0.7221709
1595,0.9022276
1600,0.647781
1605,0.54044646
1610,0.64880186
1615,0.738637
1620,0.6304245
1625,0.5589285
1630,0.6842161
1635,0.6665509
1640,0.6302676
1645,0.5948039
1650,0.72051454
1655,0.6484577
1660,0.77423596
1665,0.883512
1670,0.61409736
1675,0.71996367
1680,0.73833734
1685,0.93726254
1690,0.7928598
1695,0.6847101
1700,0.73804486
1705,0.7761568
1710,0.61194164
1715,0.5941258
1720,0.6308949
1725,0.6505103
1730,0.5759979
1735,0.72008294
1740,0.6298585
1745,0.88239646
1750,0.6663079
1755,0.7024431
1760,0.7565887
1765,0.7561981
1770,0.8458466
1775,0.7756934
1780,0.6121833
1785,0.61228323
1790,0.48632202
1795,0.75715244
1800,0.70226455
1805,0.6659558
1810,0.63012826
1815,0.72353524
1820,0.70219886
1825,0.6673736
1830,0.79225636
1835,0.7559459
1840,0.6479199
1845,0.6478413
1850,0.93650687
1855,0.7376454
1860,0.59444994
1865,0.77550733
1870,0.68443394
1875,0.7559771
1880,0.79297894
1885,0.6302101
1890,0.5420171
1895,0.5769711
1900,0.6121537
1905,0.61314946
1910,0.55782455
1915,0.66574687
1920,0.72046447
1925,0.701964
1930,0.7920228
1935,0.73784703
1940,0.66612566
1945,0.5581737
1950,0.57960534
1955,0.7019656
1960,0.68435335
1965,0.90088344
1970,0.64775693
1975,0.75596815
1980,0.8462911
1985,0.81059015
1990,0.6119566
1995,0.7201277
2000,0.75735015
2005,0.57613444
2010,0.82808816
2015,0.6477559
2020,0.75603366
2025,0.82874227
2030,0.6478728
2035,0.6658351
2040,0.720268
2045,0.7200526
2050,0.80986935
2055,0.77381986
2060,0.6838867
2065,0.6482162
2070,0.7026218
2075,0.7921241
2080,0.7020524
2085,0.75590044
2090,0.72085357
2095,0.8100257
2100,0.5580797
2105,0.77359533
2110,0.70218927
2115,0.63079345
2120,0.77393425
2125,0.61217403
2130,0.66599184
2135,0.79191136
2140,0.6299856
2145,0.66745436
2150,0.52196926
2155,0.63262916
2160,0.48825368
2165,0.9538079
2170,0.70174783
2175,0.76676303
2180,0.7169374
2185,0.8396999
2190,0.82867116
2195,0.6578237
2200,0.6544058
2205,0.63733006
2210,0.78572714
2215,0.6825376
2220,0.63298994
2225,0.89921623
2230,0.67732555
2235,0.625931
2240,0.6742165
2245,0.64184904
2250,0.8031629
2255,0.82253724
2260,0.59805053
2265,0.8138697
2270,0.7216499
2275,0.6848351
2280,0.56153905
2285,0.6745911
2290,0.57538027
2295,0.7424904
2300,0.81505173
2305,0.69628835
2310,0.6554719
2315,0.68630695
2320,0.6667379
2325,0.39667982
2330,0.6490376
2335,0.84864235
2340,0.725332
2345,0.87691164
