step,train_acc
1105,0.7890625
1110,0.7734375
1115,0.765625
1120,0.828125
1125,0.828125
1130,0.828125
1135,0.8125
1140,0.8671875
1145,0.796875
1150,0.7890625
1155,0.78125
1160,0.765625
1165,0.8125
1170,0.7421875
1175,0.8125
1180,0.8203125
1185,0.7578125
1190,0.75
1195,0.7890625
1200,0.7734375
1205,0.7890625
1210,0.796875
1215,0.8359375
1220,0.7265625
1225,0.828125
1230,0.7734375
1235,0.7890625
1240,0.75
1245,0.796875
1250,0.7890625
1255,0.8046875
1260,0.828125
1265,0.84375
1270,0.8125
1275,0.8046875
1280,0.7421875
1285,0.875
1290,0.78125
1295,0.8359375
1300,0.765625
1305,0.75
1310,0.765625
1315,0.765625
1320,0.8203125
1325,0.8125
1330,0.8359375
1335,0.859375
1340,0.765625
1345,0.7421875
1350,0.84375
1355,0.859375
1360,0.8046875
1365,0.8046875
1370,0.8125
1375,0.8203125
1380,0.796875
1385,0.7890625
1390,0.8515625
1395,0.8125
1400,0.7734375
1405,0.765625
1410,0.796875
1415,0.8359375
1420,0.734375
1425,0.828125
1430,0.7890625
1435,0.8359375
1440,0.7890625
1445,0.8046875
1450,0.78125
1455,0.796875
1460,0.7578125
1465,0.7890625
1470,0.859375
1475,0.7734375
1480,0.78125
1485,0.734375
1490,0.828125
1495,0.7734375
1500,0.7734375
1505,0.8515625
1510,0.859375
1515,0.7890625
1520,0.828125
1525,0.828125
1530,0.7890625
1535,0.84375
1540,0.75
1545,0.78125
1550,0.8515625
1555,0.8125
1560,0.828125
1565,0.7734375
1570,0.7890625
1575,0.84375
1580,0.796875
1585,0.7890625
1590,0.734375
1595,0.71875
1600,0.8203125
1605,0.859375
1610,0.78125
1615,0.7890625
1620,0.859375
1625,0.8046875
1630,0.8125
1635,0.8203125
1640,0.8203125
1645,0.8671875
1650,0.8125
1655,0.8125
1660,0.8046875
1665,0.78125
1670,0.7890625
1675,0.7578125
1680,0.8046875
1685,0.6953125
1690,0.8046875
1695,0.8359375
1700,0.8046875
1705,0.765625
1710,0.8515625
1715,0.8515625
1720,0.8046875
1725,0.8046875
1730,0.859375
1735,0.765625
1740,0.8359375
1745,0.7734375
1750,0.7734375
1755,0.796875
1760,0.7734375
1765,0.7734375
1770,0.71875
1775,0.7578125
1780,0.8046875
1785,0.8125
1790,0.8671875
1795,0.78125
1800,0.796875
1805,0.8515625
1810,0.8203125
1815,0.765625
1820,0.7578125
1825,0.7890625
1830,0.7734375
1835,0.7890625
1840,0.796875
1845,0.765625
1850,0.7421875
1855,0.7890625
1860,0.796875
1865,0.796875
1870,0.8125
1875,0.75
1880,0.7578125
1885,0.8046875
1890,0.8359375
1895,0.8671875
1900,0.828125
1905,0.828125
1910,0.8515625
1915,0.8125
1920,0.796875
1925,0.78125
1930,0.7109375
1935,0.796875
1940,0.8359375
1945,0.828125
1950,0.8203125
1955,0.8125
1960,0.7890625
1965,0.75
1970,0.796875
1975,0.7890625
1980,0.7578125
1985,0.7421875
1990,0.8671875
1995,0.7890625
2000,0.7734375
2005,0.8515625
2010,0.7578125
2015,0.859375
2020,0.7421875
2025,0.734375
2030,0.7890625
2035,0.828125
2040,0.78125
2045,0.7734375
2050,0.765625
2055,0.7734375
2060,0.84375
2065,0.8203125
2070,0.7421875
2075,0.78125
2080,0.7578125
2085,0.765625
2090,0.8359375
2095,0.8203125
2100,0.8359375
2105,0.7890625
2110,0.8046875
2115,0.796875
2120,0.765625
2125,0.84375
2130,0.7890625
2135,0.796875
2140,0.8046875
2145,0.796875
2150,0.8828125
2155,0.7890625
2160,0.84375
2165,0.75
2170,0.7578125
2175,0.7421875
2180,0.796875
2185,0.7421875
2190,0.7578125
2195,0.8203125
2200,0.828125
2205,0.8515625
2210,0.78125
2215,0.7890625
2220,0.875
2225,0.765625
2230,0.7734375
2235,0.84375
2240,0.8203125
2245,0.859375
2250,0.71875
2255,0.7421875
2260,0.8125
2265,0.75
2270,0.8046875
2275,0.8125
2280,0.828125
2285,0.8046875
2290,0.8125
2295,0.796875
2300,0.8046875
2305,0.8125
2310,0.8125
2315,0.7890625
2320,0.78125
2325,0.8828125
2330,0.8203125
2335,0.7734375
2340,0.8046875
2345,0.7421875
