step,loss
2020,0.6842545
2025,0.63459164
2030,0.7605037
2035,0.83437514
2040,0.6156261
2045,0.65086323
2050,0.57635516
2055,0.7060014
2060,0.48754567
2065,0.6683711
2070,0.5947232
2075,0.7410745
2080,0.6497035
2085,0.6123541
2090,0.5785227
2095,0.6178389
2100,0.68951297
2105,0.6519156
2110,0.6520667
2115,0.6122356
2120,0.81197757
2125,0.7968239
2130,0.6179942
2135,0.7445895
2140,0.5405716
2145,0.76979685
2150,0.5938481
2155,0.5464702
2160,0.68682015
2165,0.70305383
2170,0.45468372
2175,0.6869109
2180,0.73830926
2185,0.61386347
2190,0.5989206
2195,0.649409
2200,0.6129898
2205,0.79391
2210,0.7798922
2215,0.7470021
2220,0.6879354
2225,0.7234119
2230,0.7571845
2235,0.7738297
2240,0.6481775
2245,0.59384274
2250,0.57729065
2255,0.69458133
2260,0.48694763
2265,0.7388271
2270,0.8820102
2275,0.61714715
2280,0.746542
2285,0.5974946
2290,0.6141885
2295,0.5785589
2300,0.7033182
2305,0.68741864
2310,0.6668043
2315,0.9002005
2320,0.7042039
2325,0.6148144
2330,0.75661844
2335,0.70217675
2340,0.7203422
2345,0.7117147
2350,0.7581862
2355,0.74182
2360,0.68009675
2365,0.7173091
2370,0.59487617
2375,0.6148187
2380,0.93645555
2385,0.7233677
2390,0.7637938
2395,0.66638345
2400,0.5456228
2405,0.48746738
2410,0.7224412
2415,0.6848147
2420,0.54058313
2425,0.50439245
2430,0.6665888
2435,0.99214286
2440,0.6844229
2445,0.7206614
2450,0.75957084
2455,0.776782
2460,0.648128
2465,0.8295557
2470,0.6668333
2475,0.7386524
2480,0.4504838
2485,0.7965367
2490,0.7021659
2495,0.6840993
2500,0.70271885
2505,0.6120966
2510,0.5635867
2515,0.7201189
2520,0.61204106
2525,0.64833343
2530,0.6300056
2535,0.77600837
2540,0.70294017
2545,0.5772558
2550,0.6663621
2555,0.64848644
2560,0.6670769
2565,0.6852809
2570,0.56060654
2575,0.7917195
2580,0.55440617
2585,0.55935156
2590,0.5721822
2595,0.6518563
2600,0.65379196
2605,0.79352635
2610,0.63021463
2615,0.5693047
2620,1.0248053
2625,0.59073675
2630,0.59843457
2635,0.64295155
2640,0.9494568
2645,0.81719494
2650,0.55352724
2655,0.6875776
2660,0.6965207
2665,0.77969134
2670,0.79443896
2675,0.61269575
2680,0.72092277
2685,0.7791476
2690,0.7866812
2695,0.5957074
2700,0.76406574
2705,0.7110827
2710,0.8630012
2715,0.63378084
2720,0.94916487
2725,0.6172521
2730,0.6155439
2735,0.8286885
2740,0.5619502
2745,0.60051817
2750,0.5974194
2755,0.7223798
2760,0.79334295
2765,0.83058596
2770,0.6536206
2775,0.7030333
2780,0.67905915
2785,0.6487381
2790,0.8185537
2795,0.66963375
2800,0.83247876
2805,0.59502155
2810,0.68253976
2815,0.8283882
2820,0.68347543
2825,0.7353505
2830,0.7199657
2835,0.7728604
2840,0.59454274
2845,0.5591079
2850,0.8219491
2855,0.77715045
2860,0.85224164
2865,0.76895726
2870,0.67341113
2875,0.77381086
2880,0.70213556
2885,0.6483132
2890,0.79445547
2895,0.6678673
2900,0.69231623
2905,0.8597232
2910,0.65331984
2915,0.8723798
2920,0.6359819
2925,0.7213217
2930,0.64694345
2935,0.75846636
2940,0.75060266
2945,0.5843327
2950,0.72722304
2955,0.7591697
2960,0.7387806
2965,0.7377378
2970,0.62969947
2975,0.671632
2980,0.6868437
2985,0.6668271
2990,0.7270249
2995,0.7923658
3000,0.64910996
3005,0.6304631
3010,0.5938095
3015,0.8289005
3020,0.64776355
3025,0.50391537
3030,0.6122073
3035,0.8860188
3040,0.56017184
3045,0.74015355
3050,0.7925979
3055,0.57599944
3060,0.64948654
3065,0.7230607
3070,0.81213164
3075,0.62983537
3080,0.7922275
3085,0.7019866
3090,0.6308322
3095,0.6296927
3100,0.612389
3105,0.7559601
3110,0.81407166
3115,0.65185773
3120,0.6836806
3125,0.77532184
3130,0.7379033
3135,0.6138279
3140,0.6118355
3145,0.64845526
3150,0.6846181
3155,0.6477009
3160,0.5937898
3165,0.7377533
3170,0.70207834
3175,0.7556436
3180,0.82789004
3185,0.684234
3190,0.6483129
3195,0.8099909
3200,0.6118752
3205,0.6298183
3210,0.7378337
3215,0.68392473
3220,0.59418833
3225,0.71976626
3230,0.6130991
3235,0.55847806
3240,0.7198776
3245,0.7962358
3250,0.62977934
3255,0.6859513
3260,0.68535477
3265,0.68407094
3270,0.64826745
3275,0.6657437
3280,0.45015252
3285,0.7018641
3290,0.6482258
3295,0.5580754
3300,0.6690747
3305,0.5397843
3310,0.6309056
3315,0.5759375
3320,0.594421
3325,0.73787105
3330,0.79415643
3335,0.75874984
3340,0.61169547
3345,0.68423295
3350,0.5762491
3355,0.8635326
3360,0.6118365
3365,0.7201826
3370,0.57591736
3375,0.72022533
3380,0.5939174
3385,0.6660937
3390,0.68365
3395,0.70172596
3400,0.6477919
3405,0.61180013
3410,0.71977746
3415,0.6478059
3420,0.5579714
3425,0.66584843
3430,0.6298282
3435,0.665751
3440,0.66593146
3445,0.6836355
3450,0.70374036
3455,0.8275359
3460,0.629959
3465,0.7377615
3470,0.8098142
3475,0.8456552
3480,0.5577666
3485,0.6118715
3490,0.54011637
3495,0.70166636
3500,0.66569245
3505,0.70162964
3510,0.68376744
3515,0.64849836
3520,0.57582927
3525,0.75560933
3530,0.5937423
3535,0.720031
3540,0.6116715
3545,0.6303723
3550,0.7917156
3555,0.6477821
3560,0.721776
3565,0.7564521
3570,0.6297041
3575,0.6300802
3580,0.75582504
3585,0.48608994
3590,0.64788747
3595,0.80960256
3600,0.55783
3605,0.71976936
3610,0.683654
3615,0.7736532
3620,0.71966326
3625,0.7376254
3630,0.66565716
3635,0.7198294
3640,0.62975323
3645,0.6838452
3650,0.75571144
3655,0.55784875
3660,0.57615787
3665,0.701658
3670,0.6118391
3675,0.8456395
3680,0.5398395
3685,0.53970605
3690,0.75609815
3695,0.539922
3700,0.68457675
3705,0.75571465
3710,0.70162594
3715,0.7016845
3720,0.4859776
3725,0.7736108
3730,0.7017597
3735,0.6117456
3740,0.6659446
3745,0.7199005
3750,0.82754576
3755,0.53989285
3760,0.773774
3765,0.62972635
3770,0.7199172
3775,0.7918942
3780,0.75734514
3785,0.89965814
3790,0.5042537
3795,0.6483741
3800,0.7735589
3805,0.68389165
3810,0.7556858
3815,0.72053796
3820,0.68369496
3825,0.73760873
3830,0.8819599
3835,0.71983397
3840,0.6477387
3845,0.75576156
3850,0.6836268
3855,0.701956
3860,0.6133006
3865,0.71987987
3870,0.5759848
3875,0.6298776
3880,0.70166034
3885,0.7917348
3890,0.701673
3895,0.95350134
3900,0.5219033
3905,0.66565496
3910,0.5939238
3915,0.5400785
3920,0.64768666
3925,0.7017033
3930,0.68358713
3935,0.75563097
3940,0.6117475
3945,0.8456745
3950,0.6296621
3955,0.72003424
3960,0.70169735
3965,0.6476333
3970,0.64770794
3975,0.7199651
3980,0.7557227
3985,0.6296929
3990,0.66573197
3995,0.7735878
4000,0.68375516
4005,0.82756644
4010,0.66564095
4015,0.6836089
4020,0.7017372
4025,0.593774
4030,0.68382263
4035,0.75579596
4040,0.75581795
4045,0.61179394
4050,0.7378439
4055,0.7916279
4060,0.66566765
4065,0.683654
4070,0.7915432
4075,0.7196845
4080,0.6116624
4085,0.70166314
4090,0.8096819
4095,0.6297959
4100,0.48582602
4105,0.6476709
4110,0.64764917
4115,0.6311275
4120,0.64794207
4125,0.43188873
4130,0.6656492
4135,0.7196694
4140,0.55784285
4145,0.8815669
4150,0.55775964
4155,0.7017479
4160,0.5578137
4165,0.7561108
4170,0.701607
4175,0.66581655
4180,0.53985226
4185,0.7556569
4190,0.52173275
4195,0.73762596
4200,0.5757201
4205,0.70163554
4210,0.62975216
4215,0.57569635
4220,0.61164176
4225,0.64767474
4230,0.6120929
4235,0.8277653
4240,0.68377364
4245,0.5937171
4250,0.71994686
4255,0.7197474
4260,0.71964705
4265,0.7198002
4270,0.7558541
4275,0.6476568
4280,0.61171186
4285,0.8816548
4290,0.647778
4295,0.79171115
4300,0.82809293
4305,0.61171937
4310,0.77358043
4315,0.6117643
4320,0.7737508
4325,0.5757815
4330,0.6836817
4335,0.82751346
4340,0.57576483
4345,0.683635
4350,0.53979623
4355,0.71971756
4360,0.62969077
4365,0.7566462
4370,0.6658948
4375,0.6836964
4380,0.7917855
4385,0.70169556
4390,0.8096076
4395,0.719633
4400,0.7736677
4405,0.6836763
4410,0.62964237
4415,0.917645
4420,0.79156274
4425,0.54018486
4430,0.75562096
4435,0.55768603
4440,0.755568
4445,0.5756804
4450,0.71969444
4455,0.7018116
4460,0.70174
4465,0.7557678
4470,0.6479119
4475,0.5758055
4480,0.80956745
4485,0.7196457
4490,0.80971164
4495,0.6838725
4500,0.8095362
4505,0.6836151
4510,0.70166314
4515,0.80965674
4520,0.59369713
4525,0.62967825
4530,0.8635124
4535,0.84553075
4540,0.7736004
4545,0.72062963
4550,0.702374
4555,0.6116626
4560,0.7378154
4565,0.61168814
4570,0.7557857
4575,0.7201197
4580,0.79154575
4585,0.5578196
4590,0.66567385
4595,0.77374256
4600,0.8096125
4605,0.7199123
4610,0.6836902
4615,0.7196457
4620,0.64762425
4625,0.6656549
4630,0.8637161
4635,0.7735605
4640,0.77367365
4645,0.73755956
4650,0.77379847
4655,0.7385822
4660,0.5936961
4665,0.77374816
4670,0.7918191
4675,0.6836183
4680,0.7556988
4685,0.77363116
4690,0.6837399
4695,0.6838853
4700,0.5758743
4705,0.73767996
4710,0.8635553
4715,0.77358496
4720,0.68366635
4725,0.7016398
4730,0.7735876
4735,0.755993
4740,0.6116987
4745,0.68409324
4750,0.575745
4755,0.64765203
4760,0.7016208
4765,0.80955577
4770,0.66564137
4775,0.7019508
4780,0.62980574
4785,0.7559042
4790,0.5756837
4795,0.7017547
4800,0.6116883
4805,0.5577454
4810,0.70166206
4815,0.7737562
4820,0.84574324
4825,0.64784765
4830,0.5577477
4835,0.79158527
4840,0.6656845
4845,0.66574126
4850,0.79155326
4855,0.75561523
4860,0.64768136
4865,0.6836283
4870,0.7201419
4875,0.7916173
4880,0.6116483
4885,0.6296754
4890,0.5757196
4895,0.683686
