step,train_acc
1035,0.7734375
1040,0.7890625
1045,0.796875
1050,0.828125
1055,0.7265625
1060,0.8359375
1065,0.7421875
1070,0.7890625
1075,0.7890625
1080,0.8125
1085,0.84375
1090,0.84375
1095,0.8046875
1100,0.7578125
1105,0.8125
1110,0.7578125
1115,0.84375
1120,0.8359375
1125,0.8046875
1130,0.796875
1135,0.75
1140,0.7578125
1145,0.75
1150,0.8125
1155,0.8203125
1160,0.78125
1165,0.8671875
1170,0.796875
1175,0.734375
1180,0.8046875
1185,0.75
1190,0.828125
1195,0.859375
1200,0.7890625
1205,0.8125
1210,0.7265625
1215,0.796875
1220,0.75
1225,0.7734375
1230,0.796875
1235,0.75
1240,0.796875
1245,0.828125
1250,0.7578125
1255,0.8046875
1260,0.796875
1265,0.84375
1270,0.7421875
1275,0.8046875
1280,0.7890625
1285,0.8203125
1290,0.796875
1295,0.7890625
1300,0.7421875
1305,0.796875
1310,0.828125
1315,0.7578125
1320,0.7734375
1325,0.8203125
1330,0.8125
1335,0.828125
1340,0.859375
1345,0.78125
1350,0.8203125
1355,0.8515625
1360,0.7734375
1365,0.734375
1370,0.8125
1375,0.8359375
1380,0.84375
1385,0.84375
1390,0.8046875
1395,0.828125
1400,0.78125
1405,0.8359375
1410,0.8671875
1415,0.828125
1420,0.7734375
1425,0.8125
1430,0.7890625
1435,0.796875
1440,0.84375
1445,0.71875
1450,0.828125
1455,0.8203125
1460,0.8359375
1465,0.828125
1470,0.796875
1475,0.78125
1480,0.75
1485,0.8359375
1490,0.8046875
1495,0.8359375
1500,0.8203125
1505,0.828125
1510,0.8203125
1515,0.8671875
1520,0.796875
1525,0.765625
1530,0.8203125
1535,0.84375
1540,0.8359375
1545,0.8359375
1550,0.7578125
1555,0.8359375
1560,0.796875
1565,0.7890625
1570,0.8203125
1575,0.8515625
1580,0.8359375
1585,0.8359375
1590,0.8671875
1595,0.8515625
1600,0.8125
1605,0.8203125
1610,0.859375
1615,0.78125
1620,0.8671875
1625,0.796875
1630,0.8203125
1635,0.8125
1640,0.8671875
1645,0.84375
1650,0.875
1655,0.8359375
1660,0.84375
1665,0.8515625
1670,0.828125
1675,0.84375
1680,0.796875
1685,0.8203125
1690,0.765625
1695,0.7890625
1700,0.828125
1705,0.8671875
1710,0.8515625
1715,0.7734375
1720,0.8203125
1725,0.8359375
1730,0.8359375
1735,0.8046875
1740,0.8515625
1745,0.8671875
1750,0.78125
1755,0.8125
1760,0.796875
1765,0.828125
1770,0.7421875
1775,0.796875
1780,0.8359375
1785,0.8203125
1790,0.75
1795,0.828125
1800,0.8046875
1805,0.7421875
1810,0.8515625
1815,0.828125
1820,0.8125
1825,0.8359375
1830,0.8515625
1835,0.8515625
1840,0.8515625
1845,0.8515625
1850,0.78125
1855,0.8671875
1860,0.78125
1865,0.859375
1870,0.8671875
1875,0.828125
1880,0.8984375
1885,0.8828125
1890,0.8671875
1895,0.828125
1900,0.8515625
1905,0.8203125
1910,0.8046875
1915,0.8359375
1920,0.8359375
1925,0.796875
1930,0.8359375
1935,0.8359375
1940,0.84375
1945,0.828125
1950,0.78125
1955,0.8828125
1960,0.828125
1965,0.8203125
1970,0.828125
1975,0.8359375
1980,0.8046875
1985,0.859375
1990,0.8125
1995,0.8515625
2000,0.8125
2005,0.84375
2010,0.7265625
2015,0.8203125
2020,0.8046875
2025,0.765625
2030,0.859375
2035,0.7890625
2040,0.8203125
2045,0.84375
2050,0.8203125
2055,0.796875
2060,0.8359375
2065,0.9453125
2070,0.8203125
2075,0.859375
2080,0.828125
2085,0.8125
2090,0.84375
2095,0.84375
2100,0.8828125
2105,0.828125
2110,0.8515625
2115,0.859375
2120,0.875
2125,0.8125
2130,0.8203125
2135,0.7890625
2140,0.8359375
2145,0.796875
2150,0.8203125
2155,0.8515625
2160,0.8046875
2165,0.875
2170,0.875
2175,0.8671875
2180,0.84375
2185,0.84375
2190,0.875
2195,0.8203125
2200,0.828125
2205,0.7734375
2210,0.875
2215,0.8359375
2220,0.8359375
2225,0.796875
2230,0.8203125
2235,0.8125
2240,0.859375
2245,0.9140625
2250,0.8359375
2255,0.828125
2260,0.7578125
2265,0.765625
2270,0.890625
2275,0.8203125
2280,0.8515625
2285,0.8671875
2290,0.8125
2295,0.8203125
2300,0.8515625
2305,0.859375
2310,0.84375
2315,0.7578125
2320,0.8125
2325,0.8125
2330,0.7734375
2335,0.8515625
2340,0.8671875
2345,0.875
2350,0.8671875
2355,0.828125
2360,0.8203125
2365,0.84375
2370,0.8359375
2375,0.875
2380,0.859375
2385,0.828125
2390,0.828125
2395,0.8203125
2400,0.8515625
2405,0.8203125
2410,0.8125
2415,0.8515625
2420,0.8828125
2425,0.84375
2430,0.828125
2435,0.8359375
2440,0.8046875
2445,0.8671875
2450,0.890625
2455,0.8359375
2460,0.84375
2465,0.8359375
2470,0.84375
2475,0.8125
2480,0.8203125
2485,0.828125
2490,0.8671875
2495,0.8046875
2500,0.8515625
2505,0.8671875
2510,0.765625
2515,0.828125
2520,0.8671875
2525,0.8125
2530,0.8125
2535,0.875
2540,0.84375
2545,0.8984375
2550,0.8359375
2555,0.84375
2560,0.890625
2565,0.8203125
2570,0.8125
2575,0.859375
2580,0.8515625
2585,0.890625
2590,0.859375
2595,0.84375
2600,0.875
2605,0.875
2610,0.84375
2615,0.84375
2620,0.8671875
2625,0.8359375
2630,0.8359375
2635,0.8125
2640,0.8203125
2645,0.796875
2650,0.8046875
2655,0.828125
2660,0.8515625
2665,0.890625
2670,0.8671875
2675,0.8671875
2680,0.890625
2685,0.8359375
2690,0.84375
2695,0.859375
2700,0.875
2705,0.8359375
2710,0.8671875
2715,0.8359375
2720,0.8125
2725,0.90625
2730,0.8515625
2735,0.90625
2740,0.8046875
2745,0.8671875
2750,0.8515625
2755,0.8515625
2760,0.875
2765,0.890625
2770,0.890625
2775,0.8359375
2780,0.8359375
2785,0.8515625
2790,0.8671875
2795,0.8359375
2800,0.8359375
2805,0.84375
2810,0.8203125
2815,0.7890625
2820,0.8515625
2825,0.828125
2830,0.8359375
2835,0.84375
2840,0.78125
2845,0.8515625
2850,0.8046875
2855,0.8671875
2860,0.875
2865,0.8046875
2870,0.890625
2875,0.8984375
2880,0.8984375
2885,0.8359375
2890,0.90625
2895,0.890625
2900,0.828125
2905,0.8203125
2910,0.8828125
2915,0.8203125
2920,0.8359375
2925,0.859375
2930,0.796875
2935,0.875
2940,0.78125
2945,0.8671875
2950,0.859375
2955,0.828125
2960,0.875
2965,0.8828125
2970,0.8984375
2975,0.8671875
2980,0.8515625
2985,0.859375
2990,0.8359375
2995,0.8515625
3000,0.859375
3005,0.859375
3010,0.8671875
3015,0.8203125
3020,0.8125
3025,0.90625
3030,0.84375
3035,0.921875
3040,0.8359375
3045,0.8515625
3050,0.84375
3055,0.8359375
3060,0.796875
3065,0.84375
3070,0.8515625
3075,0.8828125
3080,0.8359375
3085,0.8671875
3090,0.890625
3095,0.84375
3100,0.890625
3105,0.8515625
3110,0.8359375
3115,0.7734375
3120,0.9140625
3125,0.84375
3130,0.828125
3135,0.8515625
3140,0.8203125
3145,0.8515625
3150,0.890625
3155,0.8359375
3160,0.890625
3165,0.8984375
3170,0.8828125
3175,0.875
3180,0.8671875
3185,0.8203125
3190,0.8984375
3195,0.8984375
3200,0.8359375
3205,0.875
3210,0.828125
3215,0.8359375
3220,0.84375
3225,0.828125
3230,0.8671875
3235,0.8203125
3240,0.859375
3245,0.859375
3250,0.828125
3255,0.859375
3260,0.90625
3265,0.875
3270,0.8671875
3275,0.921875
3280,0.8125
3285,0.859375
3290,0.8515625
3295,0.8515625
3300,0.8671875
3305,0.84375
3310,0.8359375
3315,0.859375
3320,0.859375
3325,0.875
3330,0.8828125
3335,0.8671875
3340,0.8671875
3345,0.875
3350,0.859375
3355,0.890625
3360,0.84375
3365,0.859375
3370,0.8828125
3375,0.8671875
3380,0.84375
3385,0.78125
3390,0.890625
3395,0.8828125
3400,0.875
3405,0.84375
3410,0.8203125
3415,0.890625
3420,0.8671875
3425,0.84375
3430,0.8203125
3435,0.8359375
3440,0.8984375
3445,0.8359375
3450,0.9140625
3455,0.890625
3460,0.84375
3465,0.9296875
3470,0.8671875
3475,0.875
3480,0.859375
3485,0.8359375
3490,0.8203125
3495,0.828125
3500,0.8515625
3505,0.859375
3510,0.8515625
3515,0.8984375
3520,0.84375
3525,0.859375
3530,0.8671875
3535,0.8046875
3540,0.84375
3545,0.859375
3550,0.8828125
3555,0.8203125
3560,0.875
3565,0.8828125
3570,0.90625
3575,0.8359375
3580,0.90625
3585,0.8515625
3590,0.796875
3595,0.828125
3600,0.8125
3605,0.828125
3610,0.859375
3615,0.875
3620,0.859375
3625,0.8515625
3630,0.8828125
3635,0.875
3640,0.90625
3645,0.875
3650,0.890625
3655,0.8203125
3660,0.8203125
3665,0.875
3670,0.828125
3675,0.8671875
3680,0.828125
3685,0.8515625
3690,0.859375
3695,0.859375
3700,0.890625
3705,0.875
3710,0.796875
3715,0.84375
3720,0.8671875
3725,0.8984375
3730,0.8125
3735,0.859375
3740,0.828125
3745,0.890625
3750,0.875
3755,0.8515625
3760,0.84375
3765,0.8828125
3770,0.890625
3775,0.875
3780,0.828125
3785,0.8828125
3790,0.875
3795,0.8359375
3800,0.875
3805,0.8828125
3810,0.828125
3815,0.8671875
3820,0.828125
3825,0.8984375
3830,0.8359375
3835,0.8671875
3840,0.8203125
3845,0.859375
3850,0.8125
3855,0.8671875
3860,0.8828125
3865,0.875
3870,0.84375
3875,0.84375
3880,0.890625
3885,0.890625
3890,0.84375
3895,0.828125
3900,0.8515625
3905,0.8984375
3910,0.8671875
3915,0.859375
3920,0.90625
3925,0.8671875
3930,0.8828125
3935,0.8828125
3940,0.8359375
3945,0.859375
3950,0.8671875
3955,0.8515625
3960,0.859375
3965,0.890625
3970,0.859375
3975,0.8671875
3980,0.84375
3985,0.8515625
3990,0.84375
3995,0.8984375
4000,0.8828125
4005,0.875
4010,0.890625
4015,0.8828125
4020,0.921875
4025,0.875
4030,0.8984375
4035,0.890625
4040,0.8515625
4045,0.8828125
4050,0.890625
4055,0.90625
4060,0.890625
4065,0.90625
4070,0.859375
4075,0.8671875
4080,0.84375
4085,0.8125
4090,0.9140625
4095,0.875
4100,0.90625
4105,0.890625
4110,0.8984375
4115,0.875
4120,0.8828125
4125,0.9140625
4130,0.890625
4135,0.84375
4140,0.8984375
4145,0.8359375
4150,0.8984375
4155,0.875
4160,0.828125
4165,0.859375
4170,0.828125
4175,0.875
4180,0.8984375
4185,0.890625
4190,0.859375
4195,0.890625
4200,0.8515625
4205,0.921875
4210,0.8359375
4215,0.8671875
4220,0.828125
4225,0.875
4230,0.84375
4235,0.859375
4240,0.8984375
4245,0.84375
4250,0.84375
4255,0.875
4260,0.8828125
4265,0.828125
4270,0.890625
4275,0.9140625
4280,0.8984375
4285,0.859375
4290,0.8203125
4295,0.8671875
4300,0.84375
4305,0.8984375
4310,0.890625
4315,0.859375
4320,0.90625
4325,0.8125
4330,0.859375
4335,0.8828125
4340,0.90625
4345,0.90625
4350,0.90625
4355,0.890625
4360,0.890625
4365,0.8359375
4370,0.8671875
4375,0.8828125
4380,0.859375
4385,0.90625
4390,0.8671875
4395,0.8515625
4400,0.875
4405,0.90625
4410,0.875
4415,0.828125
4420,0.8984375
4425,0.8359375
4430,0.890625
4435,0.875
4440,0.828125
4445,0.90625
4450,0.875
4455,0.8046875
4460,0.9140625
4465,0.8046875
4470,0.9140625
4475,0.859375
4480,0.8671875
4485,0.890625
4490,0.9140625
4495,0.8984375
4500,0.9140625
4505,0.890625
4510,0.859375
4515,0.8515625
4520,0.890625
4525,0.796875
4530,0.828125
4535,0.828125
4540,0.828125
4545,0.921875
4550,0.84375
4555,0.9375
4560,0.8359375
4565,0.828125
4570,0.890625
4575,0.8984375
4580,0.859375
4585,0.890625
4590,0.8515625
4595,0.8984375
4600,0.828125
4605,0.875
4610,0.8984375
4615,0.8515625
4620,0.8984375
4625,0.84375
4630,0.875
4635,0.8671875
4640,0.8125
4645,0.859375
4650,0.828125
4655,0.859375
4660,0.84375
4665,0.8203125
4670,0.875
4675,0.859375
4680,0.8125
4685,0.8984375
4690,0.875
4695,0.8359375
4700,0.8984375
4705,0.875
4710,0.859375
4715,0.8515625
4720,0.8671875
4725,0.890625
4730,0.9140625
4735,0.8828125
4740,0.8984375
4745,0.890625
4750,0.8984375
4755,0.8671875
4760,0.84375
4765,0.859375
4770,0.8671875
4775,0.8984375
4780,0.8828125
4785,0.84375
4790,0.8046875
4795,0.8828125
4800,0.84375
4805,0.8984375
4810,0.8828125
4815,0.859375
4820,0.8828125
4825,0.84375
4830,0.8671875
4835,0.8671875
4840,0.9296875
4845,0.8984375
4850,0.828125
4855,0.84375
4860,0.84375
4865,0.8046875
4870,0.90625
4875,0.875
4880,0.84375
4885,0.8515625
4890,0.90625
4895,0.84375
4900,0.890625
4905,0.875
4910,0.859375
4915,0.8359375
4920,0.859375
4925,0.8359375
4930,0.8671875
4935,0.8359375
4940,0.8828125
4945,0.84375
4950,0.859375
4955,0.8515625
4960,0.8671875
4965,0.890625
4970,0.9140625
4975,0.8828125
4980,0.84375
4985,0.8984375
4990,0.859375
4995,0.8359375
5000,0.875
5005,0.8671875
5010,0.8984375
5015,0.875
5020,0.875
5025,0.890625
5030,0.9140625
5035,0.8828125
5040,0.8828125
5045,0.8203125
5050,0.8515625
5055,0.8671875
5060,0.8515625
5065,0.8671875
5070,0.8515625
5075,0.859375
5080,0.8359375
5085,0.84375
5090,0.8515625
5095,0.84375
5100,0.84375
5105,0.8828125
5110,0.9140625
5115,0.890625
5120,0.90625
5125,0.921875
5130,0.859375
5135,0.859375
5140,0.890625
5145,0.8515625
5150,0.859375
5155,0.90625
5160,0.8828125
5165,0.890625
5170,0.875
5175,0.8828125
5180,0.859375
5185,0.875
5190,0.890625
5195,0.890625
5200,0.8984375
5205,0.8828125
5210,0.8984375
5215,0.890625
5220,0.8984375
5225,0.875
5230,0.8828125
5235,0.8046875
5240,0.828125
5245,0.859375
5250,0.8515625
5255,0.8359375
5260,0.90625
5265,0.8359375
5270,0.8671875
5275,0.8671875
5280,0.8515625
5285,0.859375
5290,0.890625
5295,0.890625
5300,0.9140625
5305,0.84375
5310,0.90625
5315,0.9140625
5320,0.8828125
5325,0.859375
5330,0.8984375
5335,0.828125
5340,0.875
5345,0.875
5350,0.8515625
5355,0.859375
5360,0.8671875
5365,0.8671875
5370,0.828125
5375,0.8984375
5380,0.890625
5385,0.9296875
5390,0.875
5395,0.8828125
5400,0.84375
5405,0.90625
5410,0.8515625
5415,0.921875
5420,0.9296875
5425,0.921875
5430,0.8671875
5435,0.8828125
5440,0.8828125
5445,0.90625
5450,0.8671875
5455,0.890625
5460,0.9296875
5465,0.890625
5470,0.84375
5475,0.8359375
5480,0.8515625
5485,0.8828125
5490,0.890625
5495,0.9140625
5500,0.9140625
5505,0.859375
5510,0.890625
5515,0.9296875
5520,0.8671875
5525,0.859375
5530,0.890625
5535,0.84375
5540,0.8515625
5545,0.8671875
5550,0.8828125
5555,0.8828125
5560,0.8984375
5565,0.890625
5570,0.8828125
5575,0.859375
5580,0.859375
5585,0.9375
5590,0.9140625
5595,0.9140625
5600,0.875
5605,0.8828125
5610,0.8671875
5615,0.859375
5620,0.8984375
5625,0.84375
5630,0.8671875
5635,0.859375
5640,0.921875
5645,0.875
5650,0.8828125
5655,0.90625
5660,0.90625
5665,0.890625
5670,0.875
5675,0.859375
5680,0.8984375
5685,0.90625
5690,0.875
5695,0.8671875
5700,0.875
5705,0.90625
5710,0.8515625
5715,0.859375
5720,0.8515625
5725,0.8515625
5730,0.90625
5735,0.859375
5740,0.890625
5745,0.890625
5750,0.890625
5755,0.875
5760,0.875
5765,0.8046875
5770,0.8671875
5775,0.890625
5780,0.84375
5785,0.8828125
5790,0.8828125
5795,0.8828125
5800,0.84375
5805,0.921875
5810,0.8125
5815,0.8828125
5820,0.84375
5825,0.828125
5830,0.890625
5835,0.875
5840,0.8671875
5845,0.9140625
5850,0.90625
5855,0.859375
5860,0.8515625
5865,0.8515625
5870,0.90625
5875,0.8984375
5880,0.921875
5885,0.890625
5890,0.859375
5895,0.875
5900,0.875
5905,0.8984375
5910,0.8984375
5915,0.8828125
5920,0.8828125
5925,0.8671875
5930,0.8203125
5935,0.9375
5940,0.8359375
5945,0.8515625
5950,0.8515625
5955,0.8515625
5960,0.921875
5965,0.8359375
5970,0.890625
5975,0.8515625
5980,0.84375
5985,0.8984375
5990,0.8515625
5995,0.8828125
6000,0.875
6005,0.921875
6010,0.890625
6015,0.875
6020,0.8671875
6025,0.8515625
6030,0.8203125
6035,0.859375
6040,0.9140625
6045,0.90625
6050,0.9296875
6055,0.875
6060,0.8671875
6065,0.890625
6070,0.8359375
6075,0.8671875
6080,0.921875
6085,0.8359375
6090,0.890625
6095,0.8984375
6100,0.84375
6105,0.8671875
6110,0.8671875
6115,0.875
6120,0.9140625
6125,0.9296875
6130,0.875
6135,0.890625
6140,0.890625
6145,0.8671875
6150,0.8984375
6155,0.8359375
6160,0.8671875
6165,0.8828125
6170,0.875
6175,0.84375
6180,0.9140625
6185,0.8671875
6190,0.8984375
6195,0.875
6200,0.8359375
6205,0.859375
6210,0.890625
6215,0.953125
6220,0.859375
6225,0.8671875
6230,0.875
6235,0.84375
6240,0.8984375
6245,0.90625
6250,0.890625
6255,0.8984375
6260,0.8828125
6265,0.921875
6270,0.859375
6275,0.8984375
6280,0.8515625
6285,0.84375
6290,0.8828125
6295,0.8671875
6300,0.859375
6305,0.890625
6310,0.9296875
6315,0.8828125
6320,0.8671875
6325,0.9375
6330,0.859375
6335,0.890625
6340,0.8671875
6345,0.8515625
6350,0.8984375
6355,0.921875
6360,0.859375
6365,0.859375
6370,0.890625
6375,0.9140625
6380,0.875
6385,0.875
6390,0.8984375
6395,0.890625
6400,0.8984375
6405,0.8984375
6410,0.875
6415,0.890625
6420,0.890625
6425,0.9296875
6430,0.921875
6435,0.8828125
6440,0.8984375
6445,0.875
6450,0.875
6455,0.84375
6460,0.875
6465,0.8359375
6470,0.78125
6475,0.8515625
6480,0.9140625
6485,0.8671875
6490,0.8984375
6495,0.859375
6500,0.828125
6505,0.890625
6510,0.875
6515,0.875
6520,0.8984375
6525,0.875
6530,0.890625
6535,0.8828125
6540,0.9375
6545,0.8828125
6550,0.90625
6555,0.8671875
6560,0.8515625
6565,0.9375
6570,0.859375
6575,0.84375
6580,0.8984375
6585,0.90625
6590,0.84375
6595,0.8828125
6600,0.875
6605,0.8828125
6610,0.8359375
6615,0.8671875
6620,0.875
6625,0.8125
6630,0.84375
6635,0.8125
6640,0.8515625
6645,0.78125
6650,0.8828125
6655,0.875
6660,0.9140625
6665,0.8828125
6670,0.8359375
6675,0.8671875
6680,0.875
6685,0.9140625
6690,0.828125
6695,0.875
6700,0.890625
6705,0.8984375
6710,0.90625
6715,0.890625
6720,0.8671875
6725,0.859375
6730,0.828125
6735,0.8671875
6740,0.84375
6745,0.90625
6750,0.90625
6755,0.8515625
6760,0.90625
6765,0.8671875
6770,0.8828125
6775,0.84375
6780,0.875
6785,0.890625
6790,0.9140625
6795,0.875
6800,0.84375
6805,0.90625
6810,0.9296875
6815,0.90625
6820,0.890625
6825,0.8671875
6830,0.8828125
6835,0.859375
6840,0.8671875
6845,0.890625
6850,0.84375
6855,0.859375
6860,0.8828125
6865,0.890625
6870,0.8515625
6875,0.8671875
6880,0.8984375
6885,0.8828125
6890,0.9140625
6895,0.8671875
6900,0.8359375
6905,0.8359375
6910,0.875
6915,0.828125
6920,0.921875
6925,0.875
6930,0.8671875
6935,0.8984375
6940,0.890625
6945,0.890625
6950,0.9140625
6955,0.8828125
6960,0.8984375
6965,0.8671875
6970,0.828125
6975,0.890625
6980,0.8671875
6985,0.875
6990,0.8984375
6995,0.859375
7000,0.828125
7005,0.8671875
7010,0.8828125
7015,0.8828125
7020,0.90625
7025,0.875
7030,0.859375
7035,0.8828125
7040,0.859375
7045,0.828125
7050,0.8671875
7055,0.890625
7060,0.8515625
7065,0.890625
7070,0.8671875
7075,0.875
7080,0.90625
7085,0.828125
7090,0.890625
7095,0.8671875
7100,0.8828125
7105,0.890625
7110,0.859375
7115,0.828125
7120,0.8359375
7125,0.8203125
7130,0.9453125
7135,0.8515625
7140,0.875
7145,0.875
7150,0.859375
7155,0.8671875
7160,0.8125
7165,0.859375
7170,0.9140625
7175,0.8828125
7180,0.8984375
7185,0.890625
7190,0.921875
7195,0.890625
7200,0.8984375
7205,0.9140625
7210,0.90625
7215,0.8515625
7220,0.859375
7225,0.84375
7230,0.828125
7235,0.8671875
7240,0.875
7245,0.875
7250,0.875
7255,0.890625
7260,0.8984375
7265,0.84375
7270,0.875
7275,0.8671875
7280,0.90625
7285,0.9140625
7290,0.859375
7295,0.796875
7300,0.875
7305,0.8984375
7310,0.875
7315,0.8671875
7320,0.859375
7325,0.8984375
7330,0.890625
7335,0.890625
7340,0.875
7345,0.9140625
7350,0.8515625
7355,0.875
7360,0.921875
7365,0.9140625
7370,0.8828125
7375,0.8671875
7380,0.8671875
7385,0.8828125
7390,0.8515625
7395,0.8671875
7400,0.90625
7405,0.8984375
7410,0.8828125
7415,0.9296875
7420,0.90625
7425,0.8828125
7430,0.828125
7435,0.9140625
7440,0.8828125
7445,0.890625
7450,0.859375
7455,0.8359375
7460,0.8984375
7465,0.875
7470,0.8828125
7475,0.90625
7480,0.890625
7485,0.8515625
7490,0.875
7495,0.8984375
7500,0.859375
7505,0.8125
7510,0.8984375
7515,0.859375
7520,0.9140625
7525,0.890625
7530,0.859375
7535,0.84375
7540,0.921875
7545,0.84375
7550,0.8828125
7555,0.890625
7560,0.875
7565,0.921875
7570,0.875
7575,0.890625
7580,0.921875
7585,0.9140625
7590,0.875
7595,0.859375
7600,0.9296875
7605,0.8359375
7610,0.8984375
7615,0.90625
7620,0.8671875
7625,0.90625
7630,0.859375
7635,0.9140625
7640,0.8359375
7645,0.859375
7650,0.890625
7655,0.890625
7660,0.9375
7665,0.859375
7670,0.859375
7675,0.8671875
7680,0.8828125
7685,0.9140625
7690,0.875
7695,0.875
7700,0.8828125
7705,0.8984375
7710,0.875
7715,0.890625
7720,0.8515625
7725,0.8359375
7730,0.8828125
7735,0.9140625
7740,0.875
7745,0.8671875
7750,0.8203125
7755,0.875
7760,0.890625
7765,0.875
7770,0.8671875
7775,0.8359375
7780,0.875
7785,0.8671875
7790,0.90625
7795,0.8984375
7800,0.859375
7805,0.8671875
7810,0.875
7815,0.875
7820,0.8828125
7825,0.8984375
7830,0.9296875
7835,0.875
7840,0.9296875
7845,0.859375
7850,0.921875
7855,0.8984375
7860,0.8828125
7865,0.84375
7870,0.890625
7875,0.84375
7880,0.8984375
7885,0.921875
7890,0.8984375
7895,0.8828125
7900,0.890625
7905,0.8984375
7910,0.875
7915,0.859375
7920,0.8984375
7925,0.8671875
7930,0.90625
7935,0.90625
7940,0.828125
7945,0.890625
7950,0.8671875
7955,0.8515625
7960,0.890625
7965,0.875
7970,0.8671875
7975,0.921875
7980,0.875
7985,0.90625
7990,0.828125
7995,0.8828125
8000,0.84375
8005,0.8671875
8010,0.90625
8015,0.9140625
8020,0.8984375
8025,0.8515625
8030,0.90625
8035,0.890625
8040,0.9296875
8045,0.921875
8050,0.8671875
8055,0.8984375
8060,0.890625
8065,0.8984375
8070,0.8515625
8075,0.8515625
8080,0.890625
8085,0.890625
8090,0.90625
8095,0.8515625
8100,0.8515625
8105,0.8671875
8110,0.8984375
8115,0.890625
8120,0.875
8125,0.8828125
8130,0.890625
8135,0.84375
8140,0.8671875
8145,0.8828125
8150,0.890625
8155,0.8515625
8160,0.8828125
8165,0.84375
8170,0.9296875
8175,0.9453125
8180,0.8515625
8185,0.8984375
8190,0.8984375
8195,0.875
8200,0.890625
8205,0.90625
8210,0.875
8215,0.9453125
8220,0.890625
8225,0.859375
8230,0.8359375
8235,0.859375
8240,0.84375
8245,0.890625
8250,0.8984375
8255,0.859375
8260,0.875
8265,0.921875
8270,0.921875
8275,0.84375
8280,0.8984375
8285,0.90625
8290,0.921875
8295,0.8125
8300,0.859375
8305,0.859375
8310,0.9140625
8315,0.9140625
8320,0.875
8325,0.8984375
8330,0.9375
8335,0.8984375
8340,0.8671875
8345,0.859375
8350,0.8828125
8355,0.921875
8360,0.90625
8365,0.796875
8370,0.9375
8375,0.875
8380,0.90625
8385,0.921875
8390,0.890625
8395,0.8984375
8400,0.859375
8405,0.921875
8410,0.9609375
8415,0.8984375
8420,0.875
8425,0.84375
8430,0.8828125
8435,0.875
8440,0.8828125
8445,0.9140625
8450,0.90625
