step,loss
1535,0.4293834
1540,0.48928642
1545,0.46697888
1550,0.6911551
1555,0.43739587
1560,0.618909
1565,0.5486282
1570,0.5082127
1575,0.41129288
1580,0.40666315
1585,0.5143737
1590,0.42522928
1595,0.42999217
1600,0.5013566
1605,0.46166936
1610,0.42644158
1615,0.6481212
1620,0.40250963
1625,0.5338274
1630,0.44956708
1635,0.5066682
1640,0.3787967
1645,0.5575468
1650,0.40823993
1655,0.453487
1660,0.43318635
1665,0.40114173
1670,0.5227655
1675,0.4588357
1680,0.59185743
1685,0.51860875
1690,0.6393827
1695,0.5096983
1700,0.507797
1705,0.37040165
1710,0.39219442
1715,0.61773866
1720,0.5164393
1725,0.4417256
1730,0.4768498
1735,0.53123534
1740,0.3936185
1745,0.3783822
1750,0.679153
1755,0.5289327
1760,0.570692
1765,0.49061632
1770,0.6597179
1775,0.6083529
1780,0.46489888
1785,0.45560706
1790,0.6202034
1795,0.40464416
1800,0.5407107
1805,0.64848655
1810,0.4064968
1815,0.44426197
1820,0.54539573
1825,0.43387514
1830,0.4048107
1835,0.46402413
1840,0.38980988
1845,0.41681725
1850,0.58701897
1855,0.4355883
1860,0.55881226
1865,0.4312795
1870,0.3898662
1875,0.50683945
1880,0.33859062
1885,0.33926597
1890,0.38107955
1895,0.4544465
1900,0.44058463
1905,0.49411008
1910,0.5348841
1915,0.42689812
1920,0.47374654
1925,0.5897276
1930,0.48353148
1935,0.4787392
1940,0.44717166
1945,0.52345395
1950,0.5429634
1955,0.35237202
1960,0.45908254
1965,0.44940764
1970,0.43726036
1975,0.49780396
1980,0.52118623
1985,0.4206956
1990,0.4544915
1995,0.4565198
2000,0.5353986
2005,0.42586777
2010,0.80549145
2015,0.48492944
2020,0.5930664
2025,0.5768469
2030,0.3869046
2035,0.6298819
2040,0.4355009
2045,0.45059904
2050,0.46472538
2055,0.5064913
2060,0.4363818
2065,0.20048419
2070,0.50441355
2075,0.36565614
2080,0.4926591
2085,0.45687363
2090,0.46288693
2095,0.42853016
2100,0.30643547
2105,0.47408536
2110,0.41015986
2115,0.4089895
2120,0.39038795
2125,0.4916629
2130,0.48838615
2135,0.5663179
2140,0.39203233
2145,0.48882145
2150,0.43879014
2155,0.43753612
2160,0.47072148
2165,0.34248564
2170,0.33448803
2175,0.3822518
2180,0.4475026
2185,0.46898067
2190,0.30690706
2195,0.5216531
2200,0.47505188
2205,0.5717058
2210,0.42475283
2215,0.3899995
2220,0.4081083
2225,0.52013254
2230,0.5129867
2235,0.514233
2240,0.42515862
2245,0.27294147
2250,0.43487477
2255,0.49961126
2260,0.6253135
2265,0.63501334
2270,0.42293486
2275,0.50093997
2280,0.4021671
2285,0.392817
2290,0.5473143
2295,0.51825774
2300,0.46614906
2305,0.3876255
2310,0.42435753
2315,0.6200893
2320,0.558573
2325,0.46574932
2330,0.64577734
2335,0.39740708
2340,0.34911802
2345,0.38891816
2350,0.36658764
2355,0.4280478
2360,0.39816362
2365,0.45557988
2370,0.4160291
2375,0.33786154
2380,0.41263855
2385,0.44554004
2390,0.48867154
2395,0.42167282
2400,0.4067122
2405,0.49460477
2410,0.50024897
2415,0.40733165
2420,0.3229587
2425,0.41169643
2430,0.42370576
2435,0.48649633
2440,0.5626726
2445,0.3764893
2450,0.3094843
2455,0.46906573
2460,0.4177875
2465,0.40412503
2470,0.47212043
2475,0.5367049
2480,0.4792932
2485,0.4965105
2490,0.35110724
2495,0.48631293
2500,0.383773
2505,0.4175704
2510,0.6049986
2515,0.39454436
2520,0.38922352
2525,0.5205713
2530,0.5365061
2535,0.36058947
2540,0.47390184
2545,0.2885076
2550,0.44228455
2555,0.4318051
2560,0.30705994
2565,0.442652
2570,0.5503055
2575,0.36589542
2580,0.41471282
2585,0.31635365
2590,0.39037114
2595,0.429079
2600,0.31119323
2605,0.34797728
2610,0.4129868
2615,0.4633562
2620,0.38517
2625,0.46159562
2630,0.44195122
2635,0.54307246
2640,0.43410182
2645,0.64702636
2650,0.5163135
2655,0.4543356
2660,0.36373714
2665,0.31423512
2670,0.4358276
2675,0.31808662
2680,0.31466025
2685,0.46317458
2690,0.394184
2695,0.3784583
2700,0.34964243
2705,0.43897685
2710,0.3919626
2715,0.4324689
2720,0.51828974
2725,0.2892691
2730,0.4415043
2735,0.3043321
2740,0.49197137
2745,0.37773502
2750,0.3989928
2755,0.34859055
2760,0.30881616
2765,0.32166797
2770,0.25650185
2775,0.4853194
2780,0.45700294
2785,0.36346143
2790,0.33586347
2795,0.42645717
2800,0.45366484
2805,0.45429444
2810,0.48554462
2815,0.59972
2820,0.4277645
2825,0.46656573
2830,0.46891063
2835,0.43987644
2840,0.55599445
2845,0.38347673
2850,0.48455566
2855,0.34830853
2860,0.34362328
2865,0.5169906
2870,0.32067737
2875,0.28236607
2880,0.29570657
2885,0.4190837
2890,0.2882745
2895,0.28857347
2900,0.436983
2905,0.49464262
2910,0.33511558
2915,0.4672312
2920,0.4340899
2925,0.5125952
2930,0.5374343
2935,0.2999015
2940,0.5773917
2945,0.34469634
2950,0.3753376
2955,0.43090165
2960,0.36574978
2965,0.3468133
2970,0.25155523
2975,0.40567592
2980,0.40006095
2985,0.38578218
2990,0.47978973
2995,0.39322618
3000,0.47107458
3005,0.37381124
3010,0.33009052
3015,0.44177294
3020,0.43317956
3025,0.24136195
3030,0.44106707
3035,0.21606924
3040,0.5343727
3045,0.40631187
3050,0.39554918
3055,0.44452223
3060,0.5032145
3065,0.4301762
3070,0.4323876
3075,0.31047726
3080,0.40988865
3085,0.41982603
3090,0.26651502
3095,0.35638297
3100,0.26594287
3105,0.39762333
3110,0.46011198
3115,0.62359583
3120,0.26706815
3125,0.38881582
3130,0.4964708
3135,0.41442275
3140,0.45500842
3145,0.41741234
3150,0.29290688
3155,0.4194701
3160,0.28611165
3165,0.26965964
3170,0.33355415
3175,0.3252491
3180,0.37192363
3185,0.42212543
3190,0.32881528
3195,0.24638897
3200,0.39491224
3205,0.3769528
3210,0.42418364
3215,0.39726266
3220,0.43059438
3225,0.40691704
3230,0.36945432
3235,0.4607573
3240,0.36132732
3245,0.36555624
3250,0.4443174
3255,0.3731458
3260,0.2825175
3265,0.32816476
3270,0.3599101
3275,0.21639153
3280,0.47516948
3285,0.41749448
3290,0.37839013
3295,0.40054995
3300,0.31087857
3305,0.38031495
3310,0.44500446
3315,0.34786978
3320,0.3809611
3325,0.33451623
3330,0.3395648
3335,0.35301864
3340,0.37187046
3345,0.3738591
3350,0.35977536
3355,0.32619852
3360,0.41360447
3365,0.39155746
3370,0.33847454
3375,0.35375565
3380,0.38289607
3385,0.55089605
3390,0.2816637
3395,0.3636682
3400,0.31312487
3405,0.3783102
3410,0.51512396
3415,0.290987
3420,0.34451044
3425,0.39967227
3430,0.5161718
3435,0.42813337
3440,0.2545318
3445,0.45890045
3450,0.22224358
3455,0.28987882
3460,0.38902453
3465,0.22764361
3470,0.35588598
3475,0.34371132
3480,0.3830477
3485,0.4002759
3490,0.47291172
3495,0.41907966
3500,0.43124023
3505,0.38207868
3510,0.35878894
3515,0.2429859
3520,0.40356648
3525,0.3713225
3530,0.36835226
3535,0.51756245
3540,0.41094327
3545,0.3530407
3550,0.30765957
3555,0.48700172
3560,0.35444182
3565,0.2988053
3570,0.2391208
3575,0.41874486
3580,0.29577836
3585,0.43514907
3590,0.4559704
3595,0.40703186
3600,0.5374818
3605,0.4270432
3610,0.36803192
3615,0.3428315
3620,0.33948824
3625,0.35735846
3630,0.33289793
3635,0.3261148
3640,0.21920612
3645,0.28146055
3650,0.2603163
3655,0.5005592
3660,0.42865533
3665,0.35120553
3670,0.43747902
3675,0.33214182
3680,0.42600286
3685,0.36260045
3690,0.34771377
3695,0.40681672
3700,0.26272255
3705,0.3424847
3710,0.45720652
3715,0.4015416
3720,0.38188198
3725,0.31663814
3730,0.43450764
3735,0.38456208
3740,0.42921686
3745,0.31002575
3750,0.3673973
3755,0.3752653
3760,0.3868616
3765,0.34350866
3770,0.31518793
3775,0.30434978
3780,0.45269346
3785,0.2995666
3790,0.40943795
3795,0.4108234
3800,0.34572804
3805,0.29730737
3810,0.41589844
3815,0.3791956
3820,0.44427398
3825,0.2668057
3830,0.43155926
3835,0.3383193
3840,0.4823767
3845,0.35452503
3850,0.4557175
3855,0.33150178
3860,0.3391116
3865,0.30552024
3870,0.39466023
3875,0.3876151
3880,0.31023446
3885,0.3301321
3890,0.39435303
3895,0.40831122
3900,0.3965045
3905,0.3336681
3910,0.3487495
3915,0.3460611
3920,0.25823313
3925,0.33315343
3930,0.28142384
3935,0.44120812
3940,0.42893362
3945,0.39611393
3950,0.32165533
3955,0.3769793
3960,0.3432479
3965,0.3166464
3970,0.31501198
3975,0.35876864
3980,0.3857941
3985,0.39552966
3990,0.43043894
3995,0.27216032
4000,0.28477883
4005,0.3142407
4010,0.27280733
4015,0.28371167
4020,0.22279082
4025,0.31719893
4030,0.25850692
4035,0.30205634
4040,0.4609013
4045,0.33224785
4050,0.3364889
4055,0.29225436
4060,0.3114294
4065,0.24829789
4070,0.36128557
4075,0.3263042
4080,0.4123522
4085,0.5747995
4090,0.24255453
4095,0.3270433
4100,0.27363393
4105,0.3041615
4110,0.27178958
4115,0.32694957
4120,0.32317746
4125,0.237436
4130,0.2864762
4135,0.3970038
4140,0.26955926
4145,0.40602252
4150,0.25416163
4155,0.32176477
4160,0.5459274
4165,0.3991977
4170,0.371181
4175,0.3947554
4180,0.30701834
4185,0.26635966
4190,0.34396583
4195,0.31702825
4200,0.3755706
4205,0.19156389
4210,0.44921556
4215,0.34678996
4220,0.41468358
4225,0.34581178
4230,0.40970019
4235,0.38076717
4240,0.2552387
4245,0.41076517
4250,0.3903157
4255,0.31485552
4260,0.26865292
4265,0.43022877
4270,0.25321588
4275,0.21870223
4280,0.2975884
4285,0.35213348
4290,0.45393223
4295,0.32432142
4300,0.4134785
4305,0.28658432
4310,0.30662817
4315,0.32976377
4320,0.26158872
4325,0.44488317
4330,0.33804956
4335,0.31970316
4340,0.20968321
4345,0.24490899
4350,0.24531169
4355,0.28063467
4360,0.30417708
4365,0.46247816
4370,0.3194805
4375,0.3500687
4380,0.35453656
4385,0.24095422
4390,0.33173123
4395,0.38449094
4400,0.34065962
4405,0.25060725
4410,0.33918044
4415,0.41625124
4420,0.2409249
4425,0.37383866
4430,0.27316713
4435,0.29520553
4440,0.44542417
4445,0.28271022
4450,0.31911257
4455,0.5138545
4460,0.24513921
4465,0.45557448
4470,0.24277902
4475,0.3549019
4480,0.32192278
4485,0.27945244
4490,0.26451477
4495,0.2854182
4500,0.23495156
4505,0.30172682
4510,0.37325191
4515,0.37260148
4520,0.2726436
4525,0.4697019
4530,0.47672194
4535,0.40687782
4540,0.44429412
4545,0.25955153
4550,0.4109764
4555,0.15704651
4560,0.41376695
4565,0.43922538
4570,0.3017564
4575,0.25191116
4580,0.3528495
4585,0.3009145
4590,0.3581758
4595,0.3176926
4600,0.4109392
4605,0.33626816
4610,0.25275278
4615,0.34512508
4620,0.26574707
4625,0.37243623
4630,0.36442196
4635,0.3609239
4640,0.50317657
4645,0.36730158
4650,0.4305241
4655,0.3366933
4660,0.39872488
4665,0.42997062
4670,0.40687364
4675,0.35477924
4680,0.4613396
4685,0.27523473
4690,0.2957636
4695,0.41156077
4700,0.3084857
4705,0.35757166
4710,0.37979886
4715,0.3326903
4720,0.31576514
4725,0.26796892
4730,0.25994048
4735,0.33797935
4740,0.25898215
4745,0.2859581
4750,0.26809868
4755,0.30572116
4760,0.37637055
4765,0.35481876
4770,0.40256345
4775,0.2569177
4780,0.3344763
4785,0.3484358
4790,0.51278514
4795,0.33164904
4800,0.4326666
4805,0.2559344
4810,0.31029516
4815,0.3864757
4820,0.33646044
4825,0.3951386
4830,0.2896095
4835,0.350003
4840,0.18333463
4845,0.2884975
4850,0.46894017
4855,0.38137525
4860,0.38244286
4865,0.48024142
4870,0.20708801
4875,0.3142019
4880,0.41827303
4885,0.3575981
4890,0.21914402
4895,0.3825086
4900,0.24598433
4905,0.29771024
4910,0.34521943
4915,0.40570545
4920,0.3539528
4925,0.420805
4930,0.35039604
4935,0.4777096
4940,0.27159882
4945,0.40388566
4950,0.3441335
4955,0.4061119
4960,0.3905766
4965,0.32596657
4970,0.21902807
4975,0.30218363
4980,0.4141901
4985,0.22320336
4990,0.37905735
4995,0.40207726
5000,0.34036398
5005,0.34102964
5010,0.25543052
5015,0.31493372
5020,0.31053793
5025,0.29208183
5030,0.24966338
5035,0.31526828
5040,0.29168347
5045,0.4420054
5050,0.3722819
5055,0.34364736
5060,0.39552492
5065,0.33643118
5070,0.37657335
5075,0.3284717
5080,0.40383852
5085,0.3641571
5090,0.3929421
5095,0.38205606
5100,0.403665
5105,0.32290125
5110,0.22858942
5115,0.27976704
5120,0.28602183
5125,0.23225117
5130,0.37270844
5135,0.3771995
5140,0.26652807
5145,0.38993794
5150,0.36428654
5155,0.2939906
5160,0.29243812
5165,0.27345973
5170,0.34773368
5175,0.27811396
5180,0.33768338
5185,0.31778765
5190,0.30965355
5195,0.31574294
5200,0.363568
5205,0.27173823
5210,0.2948116
5215,0.4010265
5220,0.2522493
5225,0.3368539
5230,0.30150732
5235,0.46317935
5240,0.47235522
5245,0.41166693
5250,0.3440121
5255,0.38198978
5260,0.26580405
5265,0.43070966
5270,0.33216083
5275,0.31304365
5280,0.386507
5285,0.34245408
5290,0.2807331
5295,0.3434384
5300,0.24797012
5305,0.35796908
5310,0.23984352
5315,0.22061868
5320,0.33085763
5325,0.30128455
5330,0.27554625
5335,0.43461397
5340,0.30632764
5345,0.32644874
5350,0.38375607
5355,0.34884113
5360,0.3195753
5365,0.33185467
5370,0.4741386
5375,0.22123845
5380,0.28098354
5385,0.18425259
5390,0.36003423
5395,0.3189311
5400,0.376546
5405,0.28076482
5410,0.36503097
5415,0.20010458
5420,0.18240458
5425,0.18664835
5430,0.3703441
5435,0.29235268
5440,0.325554
5445,0.21045655
5450,0.31531182
5455,0.2691681
5460,0.21611673
5465,0.27950484
5470,0.36885083
5475,0.4461705
5480,0.3677118
5485,0.33344826
5490,0.27433392
5495,0.22763184
5500,0.25064355
5505,0.32486424
5510,0.27112266
5515,0.17120233
5520,0.35007495
5525,0.34555444
5530,0.25284907
5535,0.37182683
5540,0.35791078
5545,0.3196112
5550,0.27571627
5555,0.29348788
5560,0.29578438
5565,0.29654586
5570,0.2895196
5575,0.3567961
5580,0.31767118
5585,0.17174962
5590,0.23490041
5595,0.26119512
5600,0.3642041
5605,0.28143644
5610,0.3596673
5615,0.38742915
5620,0.2541811
5625,0.3647513
5630,0.3307313
5635,0.36438382
5640,0.21049218
5645,0.2796454
5650,0.32742018
5655,0.26401123
5660,0.24662043
5665,0.34353748
5670,0.31161305
5675,0.44207445
5680,0.2637754
5685,0.26881078
5690,0.3109863
5695,0.3093057
5700,0.3119446
5705,0.24503314
5710,0.366009
5715,0.33501735
5720,0.36511353
5725,0.43221223
5730,0.2711593
5735,0.3313794
5740,0.28418553
5745,0.27024776
5750,0.34803638
5755,0.35403293
5760,0.3026
5765,0.479078
5770,0.33104587
5775,0.29536393
5780,0.3851911
5785,0.29252282
5790,0.28838563
5795,0.29590064
5800,0.3788897
5805,0.21520539
5810,0.47153986
5815,0.3432733
5820,0.4026426
5825,0.3990435
5830,0.28687465
5835,0.31399685
5840,0.3581745
5845,0.21589941
5850,0.27247763
5855,0.31790057
5860,0.34854904
5865,0.3477183
5870,0.23320426
5875,0.250829
5880,0.17801729
5885,0.26820365
5890,0.39171585
5895,0.2978313
5900,0.31318358
5905,0.24668181
5910,0.20729345
5915,0.290096
5920,0.3495189
5925,0.3272205
5930,0.4505582
5935,0.20135492
5940,0.4728191
5945,0.35261548
5950,0.37841144
5955,0.34482998
5960,0.20573704
5965,0.4024216
5970,0.28645724
5975,0.36540967
5980,0.37068236
5985,0.29329935
5990,0.35947078
5995,0.28612012
6000,0.31505242
6005,0.22020133
6010,0.27420825
6015,0.33540922
6020,0.34097824
6025,0.36755067
6030,0.4115323
6035,0.33344468
6040,0.23297036
6045,0.22670005
6050,0.20373215
6055,0.34492233
6060,0.38446283
6065,0.29993108
6070,0.42908952
6075,0.36177322
6080,0.21371548
6085,0.42225233
6090,0.29527843
6095,0.2541787
6100,0.39955026
6105,0.32165354
6110,0.319253
6115,0.3343356
6120,0.21630089
6125,0.19361013
6130,0.34292185
6135,0.30703822
6140,0.29890382
6145,0.34037638
6150,0.24594547
6155,0.39580685
6160,0.36812052
6165,0.2908267
6170,0.31173822
6175,0.4310326
6180,0.23301743
6185,0.3459551
6190,0.2837626
6195,0.32486343
6200,0.44014952
6205,0.3148627
6210,0.29883507
6215,0.12406654
6220,0.408568
6225,0.34523696
6230,0.35487434
6235,0.35364062
6240,0.25559056
6245,0.22363341
6250,0.31759
6255,0.2660463
6260,0.2907322
6265,0.19976443
6270,0.33379316
6275,0.25201732
6280,0.35427877
6285,0.3996333
6290,0.30151662
6295,0.33537352
6300,0.32897508
6305,0.2653834
6310,0.17022069
6315,0.27843487
6320,0.34367323
6325,0.15446316
6330,0.2956016
6335,0.29213363
6340,0.35580477
6345,0.32754916
6350,0.26784903
6355,0.2103985
6360,0.37098336
6365,0.38394034
6370,0.25434023
6375,0.21283774
6380,0.31193355
6385,0.30902827
6390,0.24906789
6395,0.2676861
6400,0.25907218
6405,0.2567205
6410,0.30865782
6415,0.2977267
6420,0.27194017
6425,0.18453534
6430,0.20830375
6435,0.3007087
6440,0.23967391
6445,0.31262055
6450,0.31343842
6455,0.36643615
6460,0.30660182
6465,0.36938012
6470,0.5353584
6475,0.42743638
6480,0.22150975
6485,0.3537137
6490,0.2629755
6495,0.3673493
6500,0.43374223
6505,0.27535245
6510,0.3205027
6515,0.32558745
6520,0.25634006
6525,0.31342518
6530,0.27249652
6535,0.28888553
6540,0.1767618
6545,0.2868856
6550,0.22514397
6555,0.33652228
6560,0.3763146
6565,0.1763722
6570,0.35281584
6575,0.41810465
6580,0.26150855
6585,0.21854687
6590,0.3851958
6595,0.27047133
6600,0.2763264
6605,0.33366558
6610,0.56867707
6615,0.3147074
6620,0.34128457
6625,0.44325078
6630,0.3627925
6635,0.515379
6640,0.37572068
6645,0.52190137
6650,0.27590832
6655,0.30351597
6660,0.23840526
6665,0.29913682
6670,0.4123939
6675,0.3269304
6680,0.32128188
6685,0.20263478
6690,0.413624
6695,0.29409784
6700,0.25725764
6705,0.26383358
6710,0.24928164
6715,0.28006992
6720,0.32904065
6725,0.35647148
6730,0.44135758
6735,0.35250863
6740,0.36231926
6745,0.23909307
6750,0.25650948
6755,0.34943733
6760,0.2129155
6765,0.30688527
6770,0.3154444
6775,0.4079818
6780,0.294609
6785,0.24434642
6790,0.20986864
6795,0.30047417
6800,0.35049546
6805,0.2274416
6810,0.1700782
6815,0.22219025
6820,0.24564445
6825,0.3292771
6830,0.2901761
6835,0.34074622
6840,0.32710892
6845,0.25477064
6850,0.36832768
6855,0.33257377
6860,0.2762783
6865,0.3001569
6870,0.35764974
6875,0.30139017
6880,0.2452445
6885,0.27081573
6890,0.21941797
6895,0.3144946
6900,0.4079855
6905,0.3976542
6910,0.32528368
6915,0.42676345
6920,0.21666227
6925,0.33221608
6930,0.39622328
6935,0.2256585
6940,0.26616222
6945,0.27307528
6950,0.22263718
6955,0.27814174
6960,0.2717005
6965,0.3478391
6970,0.4181768
6975,0.2572873
6980,0.35592178
6985,0.3123212
6990,0.27488646
6995,0.37134767
7000,0.41759628
7005,0.31036913
7010,0.32224286
7015,0.29968897
7020,0.2539363
7025,0.34287083
7030,0.35863534
7035,0.30883053
7040,0.331488
7045,0.41917804
7050,0.33991325
7055,0.31585005
7060,0.34871128
7065,0.26572943
7070,0.3263223
7075,0.3409079
7080,0.3423773
7085,0.47217858
7090,0.24927184
7095,0.34904563
7100,0.29866058
7105,0.25934762
7110,0.3419482
7115,0.41281986
7120,0.3904773
7125,0.46637917
7130,0.15173344
7135,0.3486419
7140,0.30919653
7145,0.32096133
7150,0.38173008
7155,0.31777862
7160,0.48631132
7165,0.35261917
7170,0.22441909
7175,0.29656574
7180,0.26914316
7185,0.28525397
7190,0.18911207
7195,0.2843084
7200,0.23796314
7205,0.2127332
7210,0.23786071
7215,0.35516602
7220,0.3551035
7225,0.39208472
7230,0.40597317
7235,0.3161418
7240,0.33987907
7245,0.33144537
7250,0.3125022
7255,0.2696989
7260,0.28242412
7265,0.44156697
7270,0.2765025
7275,0.35234442
7280,0.2701263
7285,0.23837903
7290,0.340191
7295,0.5107496
7300,0.31668904
7305,0.23510359
7310,0.30069387
7315,0.33809912
7320,0.34748784
7325,0.24392663
7330,0.24884443
7335,0.29178086
7340,0.33276537
7345,0.19364417
7350,0.36466828
7355,0.29871154
7360,0.19811809
7365,0.22338298
7370,0.28363186
7375,0.35046008
7380,0.36516818
7385,0.27095923
7390,0.35373205
7395,0.3541051
7400,0.25865752
7405,0.22073866
7410,0.33590072
7415,0.2153064
7420,0.23971972
7425,0.27151075
7430,0.4196626
7435,0.20819783
7440,0.28934774
7445,0.2690429
7450,0.35938984
7455,0.41754726
7460,0.22670944
7465,0.29216665
7470,0.29012468
7475,0.22147073
7480,0.31228396
7485,0.40394354
7490,0.31086516
7495,0.27323744
7500,0.3386967
7505,0.4347985
7510,0.25180593
7515,0.33052057
7520,0.2187475
7525,0.25966197
7530,0.3228929
7535,0.40016434
7540,0.21103495
7545,0.39345667
7550,0.28061488
7555,0.27875566
7560,0.28920275
7565,0.19634122
7570,0.2974271
7575,0.31234115
7580,0.19565102
7585,0.21147391
7590,0.28557366
7595,0.32568294
7600,0.17185241
7605,0.37624875
7610,0.25258833
7615,0.23646295
7620,0.3075052
7625,0.23818272
7630,0.34577426
7635,0.1918877
7640,0.40532166
7645,0.3343095
7650,0.2731661
7655,0.2643987
7660,0.1395655
7665,0.3496071
7670,0.36313546
7675,0.36091194
7680,0.2843511
7685,0.21649827
7690,0.2960592
7695,0.30645633
7700,0.28547126
7705,0.25028837
7710,0.3045648
7715,0.25089473
7720,0.37307495
7725,0.38583702
7730,0.28021967
7735,0.22520313
7740,0.3171782
7745,0.4078688
7750,0.41718808
7755,0.31619573
7760,0.26871723
7765,0.3128066
7770,0.30810055
7775,0.43831235
7780,0.29643932
7785,0.30934957
7790,0.23232812
7795,0.28735355
7800,0.3210664
7805,0.3035028
7810,0.2693711
7815,0.28081194
7820,0.27030316
7825,0.25992703
7830,0.19991894
7835,0.32931703
7840,0.1879457
7845,0.36242473
7850,0.2163205
7855,0.27701268
7860,0.2796999
7865,0.3907885
7870,0.27310884
7875,0.40279123
7880,0.23522948
7885,0.21515833
7890,0.25132412
7895,0.28994438
7900,0.2533544
7905,0.26127625
