step,train_acc
785,0.78125
790,0.828125
795,0.7578125
800,0.703125
805,0.78125
810,0.8125
815,0.7890625
820,0.7890625
825,0.7578125
830,0.796875
835,0.7578125
840,0.7265625
845,0.78125
850,0.796875
855,0.8203125
860,0.78125
865,0.765625
870,0.828125
875,0.7734375
880,0.765625
885,0.796875
890,0.7421875
895,0.6953125
900,0.7421875
905,0.8046875
910,0.7421875
915,0.8359375
920,0.7578125
925,0.78125
930,0.7578125
935,0.75
940,0.8359375
945,0.7265625
950,0.8359375
955,0.7265625
960,0.8203125
965,0.7421875
970,0.8203125
975,0.7421875
980,0.78125
985,0.7578125
990,0.828125
995,0.8203125
1000,0.8203125
1005,0.8046875
1010,0.7890625
1015,0.75
1020,0.765625
1025,0.75
1030,0.7578125
1035,0.7265625
1040,0.765625
1045,0.75
1050,0.78125
1055,0.796875
1060,0.78125
1065,0.7890625
1070,0.8515625
1075,0.765625
1080,0.7890625
1085,0.6953125
1090,0.796875
1095,0.78125
1100,0.7890625
1105,0.7734375
1110,0.765625
1115,0.8046875
1120,0.8671875
1125,0.875
1130,0.859375
1135,0.84375
1140,0.859375
1145,0.8984375
1150,0.8984375
1155,0.921875
1160,0.9765625
1165,0.9609375
1170,0.96875
1175,0.96875
1180,0.953125
1185,0.9609375
1190,0.9296875
1195,0.953125
1200,0.9296875
1205,0.9609375
1210,0.9453125
1215,0.953125
1220,0.9375
1225,0.953125
1230,0.9765625
1235,0.9609375
1240,0.953125
1245,0.9609375
1250,0.9296875
1255,0.9453125
1260,0.9453125
1265,0.90625
1270,0.9609375
1275,0.953125
1280,0.953125
1285,0.9609375
1290,0.9375
1295,0.953125
1300,0.9453125
1305,0.984375
1310,0.9765625
1315,0.953125
1320,0.984375
1325,0.9453125
1330,0.953125
1335,0.984375
1340,0.9609375
1345,0.9921875
1350,0.9296875
1355,0.9765625
1360,0.96875
1365,0.96875
1370,0.984375
1375,0.984375
1380,0.96875
1385,0.984375
1390,0.984375
1395,0.9609375
1400,0.984375
1405,0.984375
1410,0.9765625
1415,0.984375
1420,0.96875
1425,0.96875
1430,0.9765625
1435,0.9765625
1440,0.96875
1445,0.921875
1450,0.9765625
1455,0.9609375
1460,0.953125
1465,0.9765625
1470,0.9453125
1475,0.9375
1480,0.96875
1485,0.9609375
1490,0.9765625
1495,0.9609375
1500,0.96875
1505,0.96875
1510,0.9375
1515,0.9765625
1520,0.9609375
1525,0.953125
1530,0.9765625
1535,0.984375
1540,0.9453125
1545,0.96875
1550,0.9609375
1555,0.953125
1560,0.984375
1565,0.953125
1570,0.96875
1575,0.984375
1580,0.9765625
1585,0.984375
1590,0.9609375
1595,0.9765625
1600,0.9765625
1605,0.9921875
1610,0.9375
1615,0.96875
1620,0.984375
1625,0.96875
1630,0.9453125
1635,0.9921875
1640,0.9453125
1645,0.984375
1650,0.9765625
1655,0.984375
1660,0.9765625
1665,0.9609375
1670,0.9609375
1675,0.984375
1680,0.9609375
1685,0.9921875
1690,0.984375
1695,0.984375
1700,0.984375
1705,0.9765625
1710,0.9609375
1715,0.96875
1720,0.984375
1725,0.9375
1730,0.9609375
1735,0.9921875
1740,0.984375
1745,0.9765625
1750,0.96875
1755,0.9921875
1760,0.9453125
1765,0.9609375
1770,0.9765625
1775,1.0
1780,0.9765625
1785,0.9921875
1790,0.9765625
1795,1.0
1800,0.9765625
1805,0.9765625
1810,0.9609375
1815,0.984375
1820,0.9921875
1825,0.984375
1830,0.9921875
1835,0.9921875
1840,0.9921875
1845,0.984375
1850,1.0
1855,0.96875
1860,0.9921875
1865,0.984375
1870,0.9765625
1875,0.9765625
1880,0.9921875
1885,0.953125
1890,0.9765625
1895,1.0
1900,0.9609375
1905,0.984375
1910,0.96875
1915,1.0
1920,1.0
1925,0.9921875
1930,0.9921875
1935,0.984375
1940,0.984375
1945,0.9921875
1950,0.984375
1955,0.953125
1960,0.9921875
1965,0.9609375
1970,0.9921875
1975,0.953125
1980,0.9765625
1985,1.0
1990,0.984375
1995,0.9921875
2000,0.9921875
2005,0.9921875
2010,0.984375
2015,0.9765625
2020,0.984375
2025,0.984375
2030,0.984375
2035,0.9609375
2040,0.9921875
2045,0.96875
2050,0.984375
2055,0.9765625
2060,0.9765625
2065,0.96875
2070,0.984375
2075,0.96875
2080,0.9609375
2085,0.96875
2090,0.9609375
2095,0.9921875
2100,0.9921875
2105,0.96875
2110,0.9765625
2115,0.96875
2120,0.984375
2125,1.0
2130,0.9921875
2135,0.9921875
2140,0.9921875
2145,0.984375
2150,0.9609375
2155,0.9765625
2160,0.984375
2165,0.9921875
2170,1.0
2175,1.0
2180,0.96875
2185,1.0
2190,0.96875
2195,0.9765625
2200,0.984375
2205,1.0
2210,0.9921875
2215,0.9921875
2220,0.9765625
2225,0.984375
2230,0.953125
2235,0.9609375
2240,0.9609375
2245,0.9765625
2250,0.9765625
2255,0.9765625
2260,0.984375
2265,0.96875
2270,0.984375
2275,0.96875
2280,0.984375
2285,0.9921875
2290,1.0
2295,0.9921875
2300,0.9765625
2305,0.9765625
2310,0.9609375
2315,0.9765625
2320,0.9921875
2325,0.9765625
2330,0.9765625
2335,0.984375
2340,0.984375
2345,0.984375
2350,0.9609375
2355,0.9921875
2360,0.9921875
2365,0.9921875
2370,0.9921875
2375,0.9765625
2380,0.96875
2385,0.9765625
2390,0.9609375
2395,0.96875
2400,0.9765625
2405,0.9765625
2410,0.9765625
2415,0.9765625
2420,0.953125
2425,0.96875
2430,0.953125
2435,0.953125
2440,0.96875
2445,1.0
2450,0.984375
2455,0.96875
2460,0.984375
2465,0.9765625
2470,0.9921875
2475,0.9609375
2480,0.9921875
2485,0.9609375
2490,0.96875
2495,0.984375
2500,0.984375
2505,0.9765625
2510,0.984375
2515,0.984375
2520,0.984375
2525,0.96875
2530,0.96875
2535,0.96875
2540,0.984375
2545,0.96875
2550,0.9765625
2555,0.953125
2560,1.0
2565,0.9921875
2570,0.9921875
2575,0.9921875
2580,1.0
2585,0.9609375
2590,0.96875
2595,0.984375
2600,0.9765625
2605,0.953125
2610,0.96875
2615,1.0
2620,0.9921875
2625,0.984375
2630,0.9921875
2635,0.984375
2640,0.984375
2645,0.9921875
2650,1.0
2655,1.0
2660,0.9765625
2665,0.984375
2670,0.984375
2675,0.9921875
2680,0.96875
2685,0.9609375
2690,0.984375
2695,0.9765625
2700,0.9765625
2705,0.9921875
2710,1.0
2715,1.0
2720,0.953125
2725,0.984375
2730,0.96875
2735,0.96875
2740,0.9609375
2745,0.9921875
2750,0.9765625
2755,0.9609375
2760,0.9921875
2765,0.984375
2770,0.984375
2775,0.9375
2780,0.9921875
2785,0.96875
2790,0.9921875
2795,0.9921875
2800,0.984375
2805,1.0
2810,0.984375
2815,0.984375
2820,0.96875
2825,0.984375
2830,0.984375
2835,0.9765625
2840,0.9609375
2845,0.953125
2850,0.984375
2855,0.9375
2860,0.984375
2865,0.9921875
2870,0.9765625
2875,0.9765625
2880,0.984375
2885,0.984375
2890,0.984375
2895,0.984375
2900,0.96875
2905,0.9609375
2910,0.9921875
2915,0.9765625
2920,0.9921875
2925,0.9921875
2930,1.0
2935,1.0
2940,1.0
2945,0.9921875
2950,0.9765625
2955,0.9609375
2960,0.9453125
2965,0.9921875
2970,0.9765625
2975,0.953125
2980,0.96875
2985,0.96875
2990,0.96875
2995,0.9921875
3000,0.9765625
3005,0.9765625
3010,0.953125
3015,0.9921875
3020,0.96875
3025,0.984375
3030,1.0
3035,0.984375
3040,0.9765625
3045,0.984375
3050,0.96875
3055,0.9765625
3060,0.96875
3065,0.953125
3070,0.96875
3075,0.9765625
3080,0.96875
3085,0.984375
3090,0.96875
3095,0.9765625
3100,1.0
3105,0.9765625
3110,0.984375
3115,0.984375
3120,0.9921875
3125,0.984375
3130,0.984375
3135,0.9921875
3140,0.984375
3145,0.9921875
3150,0.9765625
3155,0.9609375
3160,0.984375
3165,0.9765625
3170,0.984375
3175,0.984375
3180,0.96875
3185,0.9765625
3190,0.9765625
3195,0.953125
3200,0.9921875
3205,0.96875
3210,1.0
3215,0.9765625
3220,0.96875
3225,0.953125
3230,0.984375
3235,0.9765625
3240,0.96875
3245,0.96875
3250,0.984375
3255,0.9921875
3260,0.9609375
3265,0.9921875
3270,0.9765625
3275,0.984375
3280,0.9921875
3285,0.9765625
3290,0.984375
3295,0.9765625
3300,0.9921875
3305,1.0
3310,1.0
3315,0.9921875
3320,0.984375
3325,0.984375
3330,0.9765625
3335,0.9921875
3340,0.9765625
3345,0.953125
3350,0.984375
3355,0.984375
3360,0.984375
3365,0.984375
3370,0.96875
3375,0.984375
3380,0.9609375
3385,0.9609375
3390,1.0
3395,0.9765625
3400,0.984375
3405,0.9921875
3410,0.9375
3415,0.9921875
3420,0.984375
3425,0.9921875
3430,0.9765625
3435,0.984375
3440,0.9765625
3445,0.9921875
3450,0.96875
3455,0.984375
3460,0.984375
3465,0.9765625
3470,0.96875
3475,0.9453125
3480,0.9765625
3485,0.96875
3490,0.96875
3495,0.9375
3500,0.96875
3505,0.9765625
3510,0.96875
3515,0.9921875
3520,0.953125
3525,0.9765625
3530,0.953125
3535,0.9921875
3540,1.0
3545,0.96875
3550,0.984375
3555,0.984375
3560,0.984375
3565,0.953125
3570,0.953125
3575,0.9453125
3580,0.9921875
3585,0.984375
3590,0.984375
3595,0.984375
3600,0.9609375
3605,0.9921875
3610,0.984375
3615,0.9765625
3620,0.984375
3625,0.9921875
3630,0.921875
3635,0.9765625
3640,0.96875
3645,0.9453125
3650,0.9609375
3655,0.984375
3660,0.9921875
3665,0.953125
3670,0.9921875
3675,0.9921875
3680,0.9609375
3685,1.0
3690,0.9921875
3695,0.9765625
3700,0.9921875
3705,0.9765625
3710,0.96875
3715,0.953125
3720,0.9921875
3725,0.9765625
3730,1.0
3735,0.9921875
3740,0.9609375
3745,0.9765625
3750,0.9921875
3755,0.9921875
3760,0.96875
3765,0.984375
3770,0.96875
3775,0.984375
3780,0.9765625
3785,0.96875
3790,0.9453125
3795,0.9765625
3800,1.0
3805,0.9765625
3810,0.984375
3815,0.96875
3820,0.9609375
3825,0.9453125
3830,0.9921875
3835,0.96875
3840,0.96875
3845,0.984375
3850,0.96875
3855,0.96875
3860,0.984375
3865,0.984375
3870,0.9921875
3875,0.9921875
3880,0.96875
3885,0.96875
3890,0.9609375
3895,0.9765625
3900,0.984375
3905,0.9765625
3910,0.9765625
3915,0.984375
3920,0.984375
3925,1.0
3930,0.9765625
3935,0.984375
3940,0.9765625
3945,0.9921875
3950,0.96875
3955,0.96875
3960,0.9765625
3965,0.9609375
3970,0.984375
3975,0.9765625
3980,0.9765625
3985,0.9765625
3990,0.9609375
3995,0.96875
4000,0.953125
4005,0.984375
4010,0.9765625
4015,0.9765625
4020,0.96875
4025,0.984375
4030,0.984375
4035,0.9921875
4040,0.9921875
4045,0.9921875
4050,0.9921875
4055,0.9921875
4060,0.96875
4065,0.9921875
4070,0.96875
4075,0.984375
4080,0.984375
4085,0.9921875
4090,0.9765625
4095,0.96875
4100,0.96875
4105,0.9609375
4110,1.0
4115,0.9921875
4120,0.9765625
4125,0.9765625
4130,0.984375
4135,0.96875
4140,0.9921875
4145,0.9765625
4150,0.9765625
4155,0.984375
4160,0.9765625
4165,0.984375
4170,0.9921875
4175,0.9921875
4180,0.984375
4185,0.9453125
4190,0.9453125
4195,0.984375
4200,0.953125
4205,1.0
4210,0.96875
4215,0.9921875
4220,0.984375
4225,0.9453125
4230,0.96875
4235,0.9921875
4240,0.9921875
4245,0.9453125
4250,0.984375
4255,0.984375
4260,0.9609375
4265,0.96875
4270,0.9921875
4275,0.96875
4280,1.0
4285,0.9921875
4290,0.984375
4295,0.96875
4300,0.9921875
4305,0.9921875
4310,0.9453125
4315,0.9765625
4320,0.9765625
4325,0.9765625
4330,0.9765625
4335,1.0
4340,0.9609375
4345,0.9765625
4350,0.9609375
4355,1.0
4360,0.9921875
4365,1.0
4370,0.984375
4375,0.96875
4380,0.9765625
4385,0.9765625
4390,0.9921875
4395,0.953125
4400,0.984375
4405,0.984375
4410,0.9765625
4415,0.9453125
4420,0.96875
4425,0.96875
4430,0.9921875
4435,0.984375
4440,0.9921875
4445,0.96875
4450,0.9765625
4455,0.9921875
4460,0.9765625
4465,0.9765625
4470,0.984375
4475,0.9765625
4480,0.9921875
4485,1.0
4490,0.984375
4495,0.9921875
4500,0.984375
4505,0.9609375
4510,1.0
4515,0.96875
4520,1.0
4525,0.984375
4530,0.984375
4535,0.984375
4540,0.9765625
4545,0.984375
4550,0.984375
4555,0.984375
4560,0.9921875
4565,0.9921875
4570,1.0
4575,0.96875
4580,0.96875
4585,0.9921875
4590,0.9765625
4595,1.0
4600,0.9921875
4605,0.984375
4610,0.984375
4615,0.96875
4620,0.984375
4625,0.96875
4630,0.984375
4635,0.96875
4640,0.9765625
4645,0.953125
4650,0.9765625
4655,0.9609375
4660,0.96875
4665,0.984375
4670,0.9921875
4675,0.984375
4680,0.96875
4685,0.984375
4690,1.0
4695,0.9765625
4700,0.984375
4705,1.0
4710,0.9765625
4715,0.9921875
4720,0.984375
4725,0.984375
4730,0.9921875
4735,0.984375
4740,0.96875
4745,0.984375
4750,0.9765625
4755,0.9921875
4760,0.984375
4765,0.96875
4770,0.984375
4775,0.9765625
4780,0.96875
4785,0.9765625
4790,0.9921875
4795,0.9609375
4800,1.0
4805,0.9765625
4810,0.9921875
4815,0.9921875
4820,0.984375
4825,0.953125
4830,0.984375
4835,0.9765625
4840,0.96875
4845,1.0
4850,0.96875
4855,0.9765625
4860,0.9765625
4865,0.984375
4870,0.953125
4875,0.9921875
4880,0.953125
4885,0.96875
4890,0.9765625
4895,0.96875
4900,0.9453125
4905,0.96875
4910,0.9609375
4915,0.9765625
4920,0.984375
4925,0.9765625
4930,0.96875
4935,0.984375
4940,0.9765625
4945,0.96875
4950,1.0
4955,0.9765625
4960,0.9765625
4965,0.9765625
4970,0.984375
4975,0.9921875
4980,0.96875
4985,1.0
4990,0.984375
4995,0.9765625
5000,0.984375
5005,0.9609375
5010,0.96875
5015,0.953125
5020,0.9375
5025,0.96875
5030,0.96875
5035,0.9765625
5040,0.9921875
5045,0.984375
5050,0.9765625
5055,0.96875
5060,0.9921875
5065,0.984375
5070,0.9609375
5075,0.9765625
5080,0.953125
5085,0.984375
5090,0.9765625
5095,0.9453125
5100,0.96875
5105,0.953125
5110,0.953125
5115,0.984375
5120,0.953125
5125,0.96875
5130,0.9765625
5135,1.0
5140,0.9921875
5145,0.9765625
5150,0.9921875
5155,0.96875
5160,0.9609375
5165,0.9609375
5170,0.9765625
5175,0.9609375
5180,0.96875
5185,0.96875
5190,0.9765625
5195,0.9453125
5200,0.953125
5205,0.953125
5210,0.9921875
5215,0.9609375
5220,0.984375
5225,0.9765625
5230,0.9609375
5235,0.9921875
5240,0.9921875
5245,0.9921875
5250,0.96875
5255,0.96875
5260,1.0
5265,0.9453125
5270,0.9765625
5275,0.9453125
5280,0.96875
5285,0.9453125
5290,0.96875
5295,0.921875
5300,0.9765625
5305,0.9453125
5310,0.9453125
5315,0.9609375
5320,0.9609375
5325,0.9765625
5330,0.984375
5335,0.984375
5340,0.9609375
5345,0.96875
5350,0.96875
5355,0.9453125
5360,0.984375
5365,0.9765625
5370,0.9765625
5375,0.953125
5380,0.9765625
5385,0.984375
5390,0.96875
5395,0.9765625
5400,0.984375
5405,0.984375
5410,0.984375
5415,0.9765625
5420,0.984375
5425,0.9921875
5430,0.984375
5435,0.9921875
5440,0.984375
5445,0.984375
5450,0.984375
5455,0.984375
5460,0.9921875
5465,0.984375
5470,0.984375
5475,0.96875
5480,0.984375
5485,0.9921875
5490,0.9921875
5495,0.984375
5500,0.9921875
5505,0.96875
5510,0.984375
5515,0.9921875
5520,0.9609375
5525,0.9921875
5530,0.9765625
5535,0.96875
5540,0.984375
5545,0.9921875
5550,0.984375
5555,0.984375
5560,0.984375
5565,0.9765625
5570,0.9765625
5575,0.984375
5580,1.0
5585,0.9765625
5590,0.9765625
5595,0.9921875
5600,0.9921875
5605,1.0
5610,0.9921875
5615,0.9765625
5620,0.984375
5625,0.9921875
5630,1.0
5635,0.984375
5640,0.9921875
5645,0.9921875
5650,0.984375
5655,0.9609375
5660,0.96875
5665,0.9921875
5670,0.984375
5675,0.984375
5680,0.9765625
5685,0.96875
5690,0.984375
5695,0.953125
5700,0.9921875
5705,0.984375
5710,0.96875
5715,0.9765625
5720,0.984375
5725,0.984375
5730,0.9921875
5735,0.9765625
5740,1.0
5745,0.9765625
5750,0.9921875
5755,0.984375
5760,0.984375
5765,0.9921875
5770,0.96875
5775,0.9921875
5780,0.9921875
5785,0.984375
5790,0.9921875
5795,0.953125
5800,0.96875
5805,0.9921875
5810,1.0
5815,0.9921875
5820,0.9765625
5825,1.0
5830,0.984375
5835,1.0
5840,0.9921875
5845,0.9921875
5850,0.9921875
5855,0.9765625
5860,0.984375
5865,0.984375
5870,0.984375
5875,0.96875
5880,0.9921875
5885,1.0
5890,0.984375
5895,0.9921875
5900,0.96875
5905,0.96875
5910,0.9921875
5915,0.984375
5920,0.953125
5925,0.953125
5930,0.96875
5935,0.9765625
5940,0.9765625
5945,1.0
5950,0.9765625
5955,0.953125
5960,0.984375
5965,1.0
5970,0.984375
5975,0.984375
5980,0.9765625
5985,0.984375
5990,0.9921875
5995,0.953125
6000,0.9609375
6005,0.96875
6010,0.9765625
6015,1.0
6020,1.0
6025,0.96875
6030,0.984375
6035,0.9921875
6040,0.9765625
6045,0.96875
6050,0.9765625
6055,0.9375
6060,0.96875
6065,0.9765625
6070,0.984375
6075,0.9609375
6080,0.9765625
6085,0.9765625
6090,0.9609375
6095,0.96875
6100,0.9609375
6105,0.9140625
6110,0.9609375
6115,0.984375
6120,0.984375
6125,0.9921875
6130,0.9921875
6135,0.96875
6140,0.9609375
6145,0.9765625
6150,0.9921875
6155,0.9921875
6160,0.96875
6165,0.96875
6170,0.984375
6175,0.9765625
6180,1.0
6185,0.9921875
6190,0.9765625
6195,0.953125
6200,0.9609375
6205,0.96875
6210,0.9921875
6215,0.9765625
6220,0.9609375
6225,0.9765625
6230,0.9453125
6235,0.96875
6240,0.96875
6245,0.9765625
6250,0.96875
6255,0.9765625
6260,1.0
6265,0.9921875
6270,0.984375
6275,0.984375
6280,0.984375
6285,0.953125
6290,0.96875
6295,0.9296875
6300,0.984375
6305,0.9921875
6310,0.984375
6315,0.9765625
6320,0.96875
6325,0.9609375
6330,0.96875
6335,0.9609375
6340,0.984375
6345,0.984375
6350,0.9609375
6355,0.953125
6360,0.953125
6365,1.0
6370,0.96875
6375,0.953125
6380,0.96875
6385,0.984375
6390,0.984375
6395,0.9921875
6400,0.96875
6405,0.9765625
6410,0.9609375
6415,0.9921875
6420,0.9921875
6425,0.9453125
6430,0.9453125
6435,0.9609375
6440,0.984375
6445,0.984375
6450,0.9921875
6455,0.9375
6460,0.9921875
6465,0.96875
6470,0.984375
6475,0.9921875
6480,0.9765625
6485,0.984375
6490,0.984375
6495,0.984375
6500,0.96875
6505,0.96875
6510,0.9765625
6515,0.9765625
6520,0.984375
6525,0.984375
6530,0.96875
6535,0.9921875
6540,0.9921875
6545,0.96875
6550,0.96875
6555,0.96875
6560,0.9921875
6565,0.9765625
6570,0.96875
6575,0.9921875
6580,0.953125
6585,0.984375
6590,0.9609375
6595,0.96875
6600,0.96875
6605,0.984375
6610,0.9609375
6615,0.96875
6620,0.9609375
6625,0.9765625
6630,0.9609375
6635,0.96875
6640,0.9765625
6645,0.953125
6650,0.96875
6655,0.984375
6660,0.9609375
6665,0.9609375
6670,0.96875
6675,0.96875
6680,0.9765625
6685,0.96875
6690,0.9375
6695,0.9609375
6700,0.984375
6705,0.9609375
6710,0.9765625
6715,0.9609375
6720,0.96875
6725,0.953125
6730,0.96875
6735,0.984375
6740,0.9609375
6745,0.953125
6750,0.9609375
6755,0.984375
6760,0.96875
6765,0.96875
6770,0.984375
6775,0.9765625
6780,0.984375
6785,0.9765625
6790,0.9765625
6795,0.9765625
6800,0.984375
6805,0.96875
6810,0.96875
6815,0.96875
6820,0.96875
6825,0.96875
6830,0.9609375
6835,0.9921875
6840,0.984375
6845,0.96875
6850,0.9765625
6855,0.984375
6860,0.9609375
6865,0.984375
6870,0.96875
6875,0.9609375
6880,0.96875
6885,0.9765625
6890,0.9453125
6895,0.9765625
6900,0.96875
6905,0.9765625
6910,0.984375
6915,0.984375
6920,0.9765625
6925,0.9921875
6930,0.96875
6935,0.9609375
6940,0.9609375
6945,0.9921875
6950,0.953125
6955,0.96875
6960,0.9765625
6965,0.9609375
6970,0.9765625
6975,0.9765625
6980,0.9765625
6985,0.9609375
6990,0.9609375
6995,0.953125
7000,0.984375
7005,0.984375
7010,0.96875
7015,0.984375
7020,0.96875
7025,0.984375
7030,0.96875
7035,0.9921875
7040,0.9921875
7045,0.984375
7050,0.9609375
7055,0.984375
7060,0.9765625
7065,0.9921875
7070,0.96875
7075,0.9921875
7080,0.9765625
7085,0.9765625
7090,0.9765625
7095,0.9609375
7100,0.9765625
7105,0.984375
7110,0.953125
7115,0.9921875
7120,0.9765625
7125,0.9609375
7130,0.9609375
7135,0.96875
7140,0.953125
7145,0.9453125
7150,0.9375
7155,0.96875
7160,0.9765625
7165,0.9765625
7170,0.9765625
7175,0.96875
7180,0.953125
7185,0.96875
7190,0.9453125
7195,0.9609375
7200,0.9765625
7205,0.984375
7210,0.921875
7215,0.9765625
7220,0.9921875
7225,0.9765625
7230,0.953125
7235,0.984375
7240,0.9765625
7245,1.0
7250,0.984375
7255,0.953125
7260,0.9765625
7265,0.984375
7270,0.9609375
7275,0.984375
7280,0.96875
7285,1.0
7290,0.9765625
7295,0.984375
7300,0.9765625
7305,1.0
7310,0.953125
7315,0.984375
7320,0.984375
7325,0.984375
7330,0.96875
7335,0.9609375
7340,0.984375
7345,0.9765625
7350,0.9765625
7355,0.9765625
7360,0.984375
7365,0.9765625
7370,0.984375
7375,0.953125
7380,0.984375
7385,0.9921875
7390,0.9921875
7395,0.9765625
7400,0.9609375
7405,0.96875
7410,0.96875
7415,0.96875
7420,0.96875
7425,0.9609375
7430,0.9609375
7435,0.96875
7440,0.953125
7445,0.9765625
7450,0.9609375
7455,0.9765625
7460,0.9921875
7465,0.9765625
7470,0.953125
7475,0.9921875
7480,0.9765625
7485,0.984375
7490,0.96875
7495,0.96875
7500,0.96875
7505,0.96875
7510,0.96875
7515,0.9921875
7520,0.96875
7525,0.96875
7530,0.9609375
7535,0.984375
7540,0.9765625
7545,0.9609375
7550,0.9921875
7555,0.9921875
7560,0.984375
7565,0.984375
7570,0.96875
7575,0.9765625
7580,0.953125
7585,0.984375
7590,0.9609375
7595,0.96875
7600,0.984375
7605,0.9765625
7610,0.984375
7615,0.9765625
7620,0.984375
7625,0.953125
7630,0.9921875
7635,0.96875
7640,0.984375
7645,0.984375
7650,0.9921875
7655,0.953125
7660,0.9609375
7665,0.953125
7670,0.9921875
7675,0.984375
7680,0.984375
7685,0.9921875
7690,0.9921875
7695,0.984375
7700,0.953125
7705,0.984375
7710,0.984375
7715,0.9765625
7720,0.9921875
7725,0.96875
7730,0.96875
7735,0.9921875
7740,0.984375
7745,0.9609375
7750,0.96875
7755,0.9765625
7760,0.9921875
7765,0.984375
7770,0.9453125
7775,0.96875
7780,0.984375
7785,0.9609375
7790,0.984375
7795,0.9375
7800,0.96875
7805,0.984375
7810,0.953125
7815,0.9609375
7820,0.9609375
7825,0.96875
7830,0.9921875
7835,0.953125
7840,0.9765625
7845,0.984375
7850,1.0
7855,0.96875
7860,0.953125
7865,0.9765625
7870,0.96875
7875,0.96875
7880,0.96875
7885,0.9921875
7890,0.9765625
7895,1.0
7900,0.984375
7905,0.984375
7910,0.9609375
7915,0.953125
7920,0.9921875
7925,0.9921875
7930,0.96875
7935,0.9921875
7940,0.953125
7945,0.9765625
7950,0.9765625
7955,0.984375
7960,0.984375
7965,0.96875
7970,0.96875
7975,0.9375
7980,0.984375
7985,0.984375
7990,0.984375
7995,0.9765625
8000,0.984375
8005,0.9609375
8010,0.9921875
8015,0.96875
8020,0.984375
8025,0.9921875
8030,0.96875
8035,1.0
8040,0.96875
8045,0.984375
8050,0.9765625
8055,0.96875
8060,0.9609375
8065,0.953125
8070,0.9765625
8075,0.984375
8080,0.96875
8085,0.9453125
8090,0.984375
8095,0.96875
8100,0.984375
8105,0.984375
8110,0.984375
8115,0.9921875
8120,0.9765625
8125,0.9609375
8130,1.0
8135,0.96875
8140,0.984375
8145,0.9765625
8150,0.96875
8155,0.9765625
8160,0.9765625
8165,0.96875
8170,0.984375
8175,0.9609375
8180,1.0
8185,0.984375
8190,0.953125
8195,0.9765625
8200,0.953125
8205,1.0
8210,0.984375
8215,0.9609375
8220,0.984375
8225,0.9921875
8230,0.9921875
8235,0.984375
8240,0.9765625
8245,0.9765625
8250,0.9765625
8255,0.9765625
8260,0.984375
8265,0.984375
8270,0.9609375
8275,0.9765625
8280,0.96875
8285,0.984375
8290,0.9765625
8295,1.0
8300,0.9765625
8305,0.96875
8310,0.984375
8315,0.984375
8320,0.9765625
8325,0.9765625
8330,0.96875
8335,0.984375
8340,0.9765625
8345,0.9765625
8350,0.96875
8355,0.9765625
8360,0.984375
8365,0.9765625
8370,0.984375
8375,0.96875
8380,0.9921875
8385,0.9921875
8390,0.984375
8395,0.984375
8400,0.9765625
8405,1.0
8410,0.984375
8415,0.96875
8420,0.96875
8425,0.984375
