step,loss
0,2.3018696
5,2.2182012
10,2.0157418
15,1.7864898
20,1.5586228
25,1.4730809
30,1.3392274
35,1.471723
40,1.1986585
45,0.9909184
50,1.2549715
55,1.1623563
60,0.98018575
65,1.0883913
70,0.9132782
75,0.9172261
80,0.99715775
85,1.1473044
90,0.9995698
95,1.069926
100,0.887347
105,1.0094645
110,1.0101979
115,0.9406985
120,0.8433003
125,0.9245317
130,0.8552898
135,0.84668744
140,0.8345331
145,1.0533034
150,0.85018826
155,1.059137
160,1.1240377
165,0.914422
170,0.8658405
175,0.9797014
180,0.82861066
185,0.9027233
190,0.99517834
195,0.8501625
200,0.9195835
205,0.8795177
210,0.78316486
215,0.8089982
220,0.9708458
225,0.6908151
230,0.8150592
235,0.9032855
240,0.826231
245,0.8752099
250,0.81256324
255,0.8009617
260,0.73332185
265,1.0173829
270,0.80850625
275,0.8094494
280,0.8197618
285,0.6759609
290,0.9912615
295,0.82293034
300,0.8707197
305,0.7348701
310,0.81590736
315,0.72811747
320,0.7944983
325,0.5956582
330,0.73794514
335,0.85398823
340,0.941735
345,0.90464795
350,0.7640058
355,0.72078544
360,0.8232925
365,0.928365
370,0.76011825
375,0.98136276
380,1.0329487
385,0.7731981
390,0.8678413
395,0.78748703
400,0.88583964
405,0.6307244
410,0.92177916
415,0.8285991
420,0.81350636
425,0.82255316
430,0.77288944
435,0.72757316
440,0.7467788
445,0.89492774
450,0.8748516
455,0.67926496
460,0.7814235
465,0.8136521
470,0.831373
475,0.6680185
480,0.89989847
485,0.69032943
490,0.59916526
495,0.68510246
500,0.6427936
505,0.7952747
510,0.7504825
515,0.88567173
520,0.98255104
525,0.8060298
530,0.81585145
535,0.89440763
540,0.7305952
545,0.67084074
550,0.9054557
555,0.78733534
560,0.6139984
565,0.65093213
570,0.7334352
575,0.7599781
580,0.91357404
585,0.9902313
590,0.66899073
595,0.58694553
600,0.75946486
605,0.6791086
610,0.70966834
615,0.61889166
620,0.9173261
625,0.57380885
630,0.8874843
635,0.78891814
640,0.5871366
645,0.7055155
650,0.7933517
655,0.59342986
660,0.7459899
665,0.70993155
670,0.8239065
675,0.74210817
680,0.84667504
685,0.72501934
690,0.93475175
695,0.6612618
700,0.73001873
705,0.696039
710,0.80426145
715,0.7516626
720,0.7877052
725,0.64859134
730,0.86161244
735,0.8319088
740,0.74913937
745,0.7673931
750,0.6666159
755,0.7976096
760,0.8115793
765,0.8967594
770,0.72498715
775,0.7027111
780,0.87667745
785,0.6757809
790,0.7080121
795,0.7619611
800,0.6991434
805,0.63813174
810,0.6641566
815,0.9337504
820,0.6201891
825,0.90457016
830,0.7051611
835,0.7507982
840,0.67310977
845,0.7072815
850,0.776135
855,0.6802759
860,0.7900814
865,0.73302996
870,0.70745516
875,0.69778347
880,0.56975496
885,0.61318773
890,0.77639735
895,0.8125458
900,0.80362487
905,0.79682994
910,0.7645743
915,0.5404822
920,0.7614753
925,0.77352774
930,0.7166932
935,0.76032305
940,0.94661224
945,0.7423289
950,0.56259215
955,0.80713916
960,0.64905125
965,0.8244262
970,0.87841666
975,0.7294348
980,0.67825115
985,0.6874764
990,0.6236896
995,0.8353243
1000,0.76620495
1005,0.8588082
1010,0.7859253
1015,0.70181155
1020,0.74922574
1025,0.7956964
1030,0.68222624
1035,0.7509589
1040,0.6460575
1045,0.68968713
1050,0.8891269
1055,0.870225
1060,0.8329293
1065,0.68253946
1070,0.6853112
1075,0.8205284
1080,0.8399692
1085,0.7875465
1090,0.6770849
1095,0.6665526
1100,0.62952375
1105,0.88455963
1110,0.70951456
1115,0.61433977
1120,0.5854573
1125,0.7273677
1130,0.81717753
1135,0.631145
1140,0.74433017
1145,0.6228262
1150,0.61422074
1155,0.7005992
1160,0.8649126
1165,0.56762296
1170,0.82210594
1175,0.9917743
1180,0.6873766
1185,0.67638755
1190,0.77111244
1195,0.80014956
1200,0.70300424
1205,0.5150881
1210,0.750972
1215,0.8634214
1220,0.8919944
1225,0.617807
1230,0.7052971
1235,0.649571
1240,0.7870283
1245,0.68374723
1250,0.8148267
1255,0.79480934
1260,0.7070042
1265,0.8484324
1270,0.6871903
1275,0.6391644
1280,0.7283095
1285,0.49233884
1290,0.7408116
1295,0.94299924
1300,0.8713606
1305,0.77618176
1310,0.7669394
1315,0.6595624
1320,0.6946476
1325,0.8032426
1330,0.6460172
1335,0.7017391
1340,0.6541554
1345,0.6835376
1350,0.8077499
1355,0.5754039
1360,0.7892147
1365,0.6315514
1370,0.9288038
1375,0.74538916
1380,0.82035375
1385,0.7330382
1390,0.7593377
1395,0.6610407
1400,0.88850325
1405,0.82565874
1410,0.58273077
1415,0.65824836
1420,0.8018023
1425,0.82915145
1430,0.9507144
1435,0.9938028
1440,0.76703376
1445,0.63560164
1450,0.720271
1455,0.610786
1460,0.690992
1465,0.7690793
1470,0.5318572
1475,0.5691984
1480,0.84838516
1485,0.5468557
1490,0.7506669
1495,0.68593526
1500,0.82932794
1505,0.8482141
1510,0.82434165
1515,0.7561829
1520,0.726135
1525,0.5958625
1530,0.64375484
1535,0.61942834
1540,0.74814224
1545,0.6798745
1550,0.6928388
1555,0.6379545
1560,0.70692027
1565,0.5723938
1570,0.72925556
1575,0.6639124
1580,0.6358142
1585,0.7596469
1590,0.6770104
1595,0.57953894
1600,0.7765364
1605,0.819716
1610,0.7183219
1615,0.72143626
1620,0.8624714
1625,0.72454864
1630,0.7049879
1635,0.7110979
1640,0.82824266
1645,0.75010514
1650,0.5728611
1655,0.52394104
1660,0.6703421
1665,0.6919947
1670,0.7297008
1675,0.707393
1680,0.65319186
1685,0.73874485
1690,0.863155
1695,0.8066982
1700,0.8399235
1705,0.704119
1710,0.7437578
1715,0.58609843
1720,0.7124476
1725,0.6954079
1730,0.623476
1735,0.73198134
1740,0.71995604
1745,0.728021
1750,0.78769004
1755,0.55806375
1760,0.7722866
1765,0.7624444
1770,0.63445896
1775,0.9648606
1780,0.8720969
1785,0.96808183
1790,0.6613131
1795,0.69817173
1800,0.6023493
1805,0.81008506
1810,0.732472
1815,0.685249
1820,0.64763343
1825,0.77402306
1830,0.7109053
1835,0.6500089
1840,0.8897505
1845,0.7599722
1850,0.7244991
1855,0.8759105
1860,0.60896695
1865,0.59001523
1870,0.6501713
1875,0.63670564
1880,0.58726406
1885,0.7584536
1890,0.7602454
1895,0.7828512
1900,0.60557437
1905,0.7686796
1910,0.6348617
1915,0.60094357
1920,0.80189997
1925,0.7200756
1930,0.7250197
1935,0.8725735
1940,0.92555124
1945,0.90335476
1950,0.6963622
1955,0.7315477
1960,0.63319737
1965,0.711648
1970,0.68881303
1975,0.6791041
1980,0.6444852
1985,0.6343169
1990,0.550281
1995,0.65483963
2000,0.7483972
2005,0.8147789
2010,0.82296556
2015,0.8030584
2020,0.5893668
2025,0.6185431
2030,0.7392762
2035,0.71588075
2040,0.61535746
2045,0.54627675
2050,0.87443316
2055,0.6106237
2060,0.79273665
2065,0.661234
2070,0.65699154
2075,0.8209369
2080,0.8130523
2085,0.6164411
2090,0.6915479
2095,0.74459565
2100,0.6094327
2105,0.6683203
2110,0.74400383
2115,0.9038403
