step,loss
0,2.3085084
5,2.1736522
10,2.0371501
15,1.735134
20,1.7067082
25,1.5108083
30,1.5562987
35,1.5459818
40,1.3233776
45,1.2396036
50,1.1220319
55,1.311986
60,0.9960568
65,1.248286
70,1.1309106
75,1.187523
80,0.9949504
85,1.234922
90,1.1733128
95,1.4689896
100,1.0782564
105,1.2323545
110,1.2387362
115,1.1612697
120,0.93398607
125,1.1482702
130,1.1209757
135,1.038659
140,1.0301766
145,1.0886863
150,1.0375293
155,1.1045514
160,1.1936846
165,0.94844264
170,1.0179673
175,0.8814031
180,1.0365274
185,1.2165674
190,1.1367431
195,0.97673357
200,1.1386535
205,0.98071104
210,1.1222005
215,1.2328982
220,0.98720354
225,1.1861748
230,1.0157096
235,1.0049083
240,0.9056457
245,0.97284985
250,1.0018705
255,1.0578594
260,1.1624999
265,1.0340385
270,0.96066666
275,0.9130405
280,1.0489116
285,0.97867376
290,1.0032138
295,1.1031246
300,1.0044922
305,1.1535298
310,1.2015498
315,0.94193757
320,1.2853043
325,0.9055972
330,1.0982816
335,0.92673934
340,1.2190154
345,0.99420625
350,1.0372062
355,1.0712385
360,0.928349
365,0.9519183
370,0.96946836
375,0.98415035
380,0.8841024
385,0.8360397
390,0.8400083
395,0.80890644
400,0.99408996
405,0.7416977
410,0.8052263
415,0.7613699
420,0.86976117
425,0.6995257
430,0.77582395
435,0.7712215
440,0.80249286
445,0.81380963
450,0.8154121
455,0.9140001
460,0.9615294
465,0.7842264
470,0.9089815
475,0.5946328
480,0.815267
485,0.869094
490,0.93024194
495,0.82231003
500,0.903364
505,0.74573886
510,0.7843582
515,0.8974855
520,0.87050766
525,0.926432
530,0.6370608
535,0.5764018
540,0.8669381
545,0.5918999
550,0.8067436
555,0.70390505
560,0.7265672
565,0.91227186
570,0.78858495
575,0.79016495
580,0.7564887
585,0.86381584
590,0.85224295
595,0.72911656
600,0.90321124
605,0.8526612
610,0.98134714
615,0.7598629
620,0.7073442
625,0.77270836
630,0.6736516
635,0.8213524
640,0.7422286
645,0.78879386
650,0.75152874
655,0.7061747
660,0.8562732
665,0.6984307
670,0.78658426
675,0.7826544
680,0.88564974
685,0.74367297
690,0.67885196
695,0.71434164
700,0.58305764
705,0.6518452
710,0.9834677
715,0.6425725
720,0.7546142
725,0.8017051
730,0.70174026
735,0.8377206
740,0.7932235
745,0.837606
750,0.5985864
755,0.6340376
760,0.6097877
765,0.80361325
770,0.669999
775,0.7847687
780,0.38808346
785,0.7062639
790,0.72990036
795,0.9197877
800,0.63459307
805,0.65973496
810,0.7770472
815,0.7909053
820,0.91982585
825,0.83694285
830,0.96177167
835,0.7747084
840,0.73613626
845,0.66413814
850,0.85068136
855,0.8315243
860,0.7497349
865,0.90617335
870,0.85126346
875,0.8260547
880,0.7706466
885,0.68924046
890,0.7513552
895,0.7756448
900,0.70743865
905,0.66176236
910,0.7582778
915,0.8575028
920,0.6951045
925,0.7098147
930,0.8370456
935,0.7298858
940,0.5834653
945,0.65568864
950,0.63524497
955,0.6057092
960,0.71274334
965,0.7305279
970,0.8196662
975,0.9135293
980,0.86321986
985,0.7808238
990,0.7556348
995,0.8101368
1000,0.7197846
1005,0.64380765
1010,0.80133903
1015,0.5262807
1020,0.64724743
1025,0.6905285
1030,0.63851494
1035,0.71009016
1040,0.5649259
1045,0.89003646
1050,0.63994837
